miRNet_id,miRBase_acc,miRNA_ID,epi_regulator,epi_modification,miRNA_expression,PMID,epi_target,Disease,Disease_MESH_ID,Disease_DOID_ID,Disease_categories,Disease_main_type,Disease_sub_type
mirnet-hsaepi-1684,MI0000234,hsa-mir-192,HDACs,Histone Acetylation,DOWN,23139634,,clear cell renal cell carcinoma,D002292,DOID_4467,"Cancer, Genitourinary Conditions, Cells",carcinoma,clear cell renal cell
mirnet-hsaepi-1685,MI0000488,hsa-mir-194-1,HDACs,Histone Acetylation,DOWN,23139634,,clear cell renal cell carcinoma,D002292,DOID_4467,"Cancer, Genitourinary Conditions, Cells",carcinoma,clear cell renal cell
mirnet-hsaepi-1686,MI0000650,hsa-mir-200c,HDACs,Histone Acetylation,DOWN,23139634,,clear cell renal cell carcinoma,D002292,DOID_4467,"Cancer, Genitourinary Conditions, Cells",carcinoma,clear cell renal cell
mirnet-hsaepi-1687,MI0000286,hsa-mir-210,HDACs,Histone Acetylation,DOWN,23139634,,clear cell renal cell carcinoma,D002292,DOID_4467,"Cancer, Genitourinary Conditions, Cells",carcinoma,clear cell renal cell
mirnet-hsaepi-1688,MI0000291,hsa-mir-215,HDACs,Histone Acetylation,DOWN,23139634,,clear cell renal cell carcinoma,D002292,DOID_4467,"Cancer, Genitourinary Conditions, Cells",carcinoma,clear cell renal cell
mirnet-hsaepi-1689,MI0000778,hsa-mir-370,HDACs,Histone Acetylation,DOWN,23139634,,clear cell renal cell carcinoma,D002292,DOID_4467,"Cancer, Genitourinary Conditions, Cells",carcinoma,clear cell renal cell
mirnet-hsaepi-1690,MIMAT0002883,hsa-mir-514a-3p,HDACs,Histone Acetylation,DOWN,23139634,,clear cell renal cell carcinoma,D002292,DOID_4467,"Cancer, Genitourinary Conditions, Cells",carcinoma,clear cell renal cell
mirnet-hsaepi-1691,MIMAT0002823,hsa-mir-512-3p,DNMTs,DNA Methylation,DOWN,23142219,,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1692,MI0003161,hsa-mir-517a,DNMTs,DNA Methylation,DOWN,23142219,Pyk2,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1693,MI0003159,hsa-mir-518c,DNMTs,DNA Methylation,DOWN,23142219,,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1694,MI0003162,hsa-mir-519d,DNMTs,DNA Methylation,DOWN,23142219,,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1695,MIMAT0002846,hsa-mir-520c-3p,DNMTs,DNA Methylation,DOWN,23142219,,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1696,MIMAT0002854,hsa-mir-521,DNMTs,DNA Methylation,DOWN,23142219,,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1697,MI0003174,hsa-mir-517c,DNMTs,DNA Methylation,DOWN,23142219,Pyk2,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1698,MIMAT0002823,hsa-mir-512-3p,HDACs,Histone Acetylation,DOWN,23142219,,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1699,MI0003161,hsa-mir-517a,HDACs,Histone Acetylation,DOWN,23142219,Pyk2,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1700,MI0003159,hsa-mir-518c,HDACs,Histone Acetylation,DOWN,23142219,,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1701,MI0003162,hsa-mir-519d,HDACs,Histone Acetylation,DOWN,23142219,,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1702,MIMAT0002846,hsa-mir-520c-3p,HDACs,Histone Acetylation,DOWN,23142219,,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1703,MIMAT0002854,hsa-mir-521,HDACs,Histone Acetylation,DOWN,23142219,,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1704,MI0003174,hsa-mir-517c,HDACs,Histone Acetylation,DOWN,23142219,Pyk2,hepatocellular carcinoma cells,"D002477,D006528",DOID_684,"Cancer, Digestive & Gastrointestinal Conditions, Cells",carcinoma cells,hepatocellular
mirnet-hsaepi-1705,MI0000466,hsa-mir-9-1,,DNA Methylation,DOWN,23156677,RAR-beta2/NKIRAS1,lung cancer,D008175,DOID_1324,"Cancer, Respiratory Conditions",lung cancer,
mirnet-hsaepi-1706,MI0000742,hsa-mir-34b,,DNA Methylation,DOWN,23156677,RAR-beta2/NKIRAS1,lung cancer,D008175,DOID_1324,"Cancer, Respiratory Conditions",lung cancer,
mirnet-hsaepi-1707,MI0000743,hsa-mir-34c,,DNA Methylation,DOWN,23156677,RAR-beta2/NKIRAS1,lung cancer,D008175,DOID_1324,"Cancer, Respiratory Conditions",lung cancer,
mirnet-hsaepi-1708,MI0000468,hsa-mir-9-3,,DNA Methylation,DOWN,23156677,RAR-beta2/NKIRAS1,lung cancer,D008175,DOID_1324,"Cancer, Respiratory Conditions",lung cancer,
mirnet-hsaepi-1709,MI0000487,hsa-mir-193a,,DNA Methylation,DOWN,23156677,RAR-beta2/NKIRAS1,lung cancer,D008175,DOID_1324,"Cancer, Respiratory Conditions",lung cancer,
mirnet-hsaepi-1710,MI0000479,hsa-mir-150,DNMTs,DNA Methylation,DOWN,23159943,,scleroderma dermal fibroblasts,D005347,"DOID_418,DOID_419",Integumentary System,scleroderma dermal fibroblasts,
mirnet-hsaepi-1711,MI0000287,hsa-mir-211,DNMTs,DNA Methylation,UP,23183822,MMP-9,glioblastoma multiforme,D005909,DOID_3068,"Cancer, Other/Unclassified/Multisystem",glioblastoma,
mirnet-hsaepi-1712,MI0000466,hsa-mir-9-1,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1713,MI0000468,hsa-mir-9-3,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1714,MI0000267,hsa-mir-10b,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1715,MI0000742,hsa-mir-34b,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1716,MI0000443,hsa-mir-124-1,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1717,MI0000444,hsa-mir-124-2,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1718,MI0000445,hsa-mir-124-3,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1719,MI0000454,hsa-mir-137,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1720,MI0000342,hsa-mir-200b,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1721,MI0000283,hsa-mir-203a,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1722,MI0001735,hsa-mir-409,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1723,MI0005416,hsa-mir-675,DNMTs,DNA Methylation,UP,23200812,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
mirnet-hsaepi-1724,MI0000284,hsa-mir-204,DNMTs,DNA Methylation,UP,23204229,SOX4/EphB2,glioma cell,"D002477,D005910,T025",CL_0000000,"Cancer, Cells",glioma cell,
mirnet-hsaepi-1725,MI0000487,hsa-mir-193a,AML1/ETO protein,DNA Methylation,UP,23223432,AML1/ETO/DNMT3a/HDAC3 complex/KIT/CCND1/MDM2,acute myeloid leukemia,D015470,DOID_9119,"Cancer, Hematopoietic & Lymphatic Conditions",leukemia,acute myeloid
mirnet-hsaepi-1726,MI0000063,hsa-let-7b,,DNA Methylation,DOWN,23229728,,hepatocellular carcinoma,D006528,DOID_684,"Cancer, Digestive & Gastrointestinal Conditions",carcinoma,hepatocellular
mirnet-hsaepi-1727,MI0000442,hsa-mir-122,,DNA Methylation,DOWN,23229728,,hepatocellular carcinoma,D006528,DOID_684,"Cancer, Digestive & Gastrointestinal Conditions",carcinoma,hepatocellular
mirnet-hsaepi-1728,MI0000478,hsa-mir-149,,DNA Methylation,DOWN,23229728,,hepatocellular carcinoma,D006528,DOID_684,"Cancer, Digestive & Gastrointestinal Conditions",carcinoma,hepatocellular
mirnet-hsaepi-1729,MI0000342,hsa-mir-200b,,DNA Methylation,DOWN,23229728,,hepatocellular carcinoma,D006528,DOID_684,"Cancer, Digestive & Gastrointestinal Conditions",carcinoma,hepatocellular
mirnet-hsaepi-1730,MI0000816,hsa-mir-335,DNMTs,DNA Methylation,UP,23229728,,hepatocellular carcinoma,D006528,DOID_684,"Cancer, Digestive & Gastrointestinal Conditions",carcinoma,hepatocellular
mirnet-hsaepi-1731,MI0000739,hsa-mir-101-2,DNMTs,DNA Methylation,UP,23229728,,hepatocellular carcinoma,D006528,DOID_684,"Cancer, Digestive & Gastrointestinal Conditions",carcinoma,hepatocellular
mirnet-hsaepi-1732,MI0003129,hsa-mir-146b,DNMTs,DNA Methylation,UP,23229728,,hepatocellular carcinoma,D006528,DOID_684,"Cancer, Digestive & Gastrointestinal Conditions",carcinoma,hepatocellular
mirnet-hsaepi-1733,MI0003138,hsa-mir-497,DNMTs,DNA Methylation,UP,23229728,,hepatocellular carcinoma,D006528,DOID_684,"Cancer, Digestive & Gastrointestinal Conditions",carcinoma,hepatocellular
mirnet-hsaepi-1734,MI0003608,hsa-mir-596,,DNA Methylation,DOWN,23233740,LGALS3BP/Mac-2 BP/90K,oral cancer,D009062,DOID_162,"Cancer, Teeth and Mouth Conditions",oral cancer,
mirnet-hsaepi-1735,MI0000764,hsa-mir-363,,DNA Methylation,DOWN,23246488,PDPN,head and neck cancer,D006258,DOID_11934,Cancer,head and neck cancer,
mirnet-hsaepi-1736,MIMAT0000427,hsa-mir-133a,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1737,MI0000268,hsa-mir-34a,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1738,MI0006442,hsa-mir-664a,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1739,MIMAT0004557,hsa-mir-34a-3p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1740,MI0000286,hsa-mir-210,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1741,MI0000342,hsa-mir-200b,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1742,MI0003129,hsa-mir-146b,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1743,MI0000461,hsa-mir-145,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1744,MIMAT0004683,hsa-mir-362-3p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1745,MI0006360,hsa-mir-1300,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1746,MI0000284,hsa-mir-204,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1747,MI0001733,hsa-mir-452,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1748,MIMAT0000087,hsa-mir-30a-5p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1749,MI0000077,hsa-mir-21,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1750,MIMAT0000431,hsa-mir-140-5p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1751,MIMAT0000693,hsa-mir-30e-3p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1752,MIMAT0004500,hsa-mir-26b-3p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1753,MIMAT0004495,hsa-mir-22-5p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1754,MIMAT0000088,hsa-mir-30a-3p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1755,MIMAT0003239,hsa-mir-574-3p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1756,MI0006336,hsa-mir-663b,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1757,MI0001519,hsa-mir-20b,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1758,MI0005543,hsa-mir-708,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1759,MIMAT0000092,hsa-mir-92a-3p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1760,MI0000784,hsa-mir-376a-1,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1761,MI0005767,hsa-mir-942,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1762,MI0000072,hsa-mir-18a,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1763,MI0000300,hsa-mir-223,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1764,MIMAT0004514,hsa-mir-29b-1-5p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1765,MI0000681,hsa-mir-155,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1766,MIMAT0004586,hsa-mir-15b-3p,HDACs,H3K4me3/H3S10P,DOWN,23284745,,human cardiac mesenchymal-like stromal cells,"D006801,D017154,T016",CL_0000499,"Cardiovascular Conditions, Cells",stromal cells,human cardiac mesenchymal-like
mirnet-hsaepi-1767,MI0001150,hsa-mir-196b,DNMTs,DNA Methylation,UP,23293219,c-MYC/Bcl-2,endometriotic stromal cells,D017154,CL_0000499,"Genitourinary Conditions, Cells",stromal cells,endometriotic
mirnet-hsaepi-1768,MI0000271,hsa-mir-181c,,H3K27me,UP,23301034,CARM1,human embryonic stem cells,D000066449,CL_0000034,"Pregnancy Conditions and Outcomes, Cells",stem cells,human embryonic
mirnet-hsaepi-1769,MI0000076,hsa-mir-20a,DNMT-1,DNA Methylation,UP,23306545,DNMT-1,pulmonary fibrosis,D011658,DOID_3770,Respiratory Conditions,pulmonary fibrosis,
mirnet-hsaepi-1770,MI0000074,hsa-mir-19b-1,DNMT-1,DNA Methylation,UP,23306545,DNMT-1,pulmonary fibrosis,D011658,DOID_3770,Respiratory Conditions,pulmonary fibrosis,
mirnet-hsaepi-1771,MI0000073,hsa-mir-19a,DNMT-1,DNA Methylation,UP,23306545,DNMT-1,pulmonary fibrosis,D011658,DOID_3770,Respiratory Conditions,pulmonary fibrosis,
mirnet-hsaepi-1772,MI0000072,hsa-mir-18a,DNMT-1,DNA Methylation,UP,23306545,DNMT-1,pulmonary fibrosis,D011658,DOID_3770,Respiratory Conditions,pulmonary fibrosis,
mirnet-hsaepi-1773,MI0000093,hsa-mir-92a-1,DNMT-1,DNA Methylation,UP,23306545,DNMT-1,pulmonary fibrosis,D011658,DOID_3770,Respiratory Conditions,pulmonary fibrosis,
mirnet-hsaepi-1774,MI0000071,hsa-mir-17,DNMT-1,DNA Methylation,UP,23306545,DNMT-1,pulmonary fibrosis,D011658,DOID_3770,Respiratory Conditions,pulmonary fibrosis,
mirnet-hsaepi-1775,MI0000445,hsa-mir-124-3,,DNA Methylation,DOWN,23321515,,clear cell renal cell carcinoma,D002292,DOID_4467,"Cancer, Genitourinary Conditions, Cells",carcinoma,clear cell renal cell
mirnet-hsaepi-1776,MI0000478,hsa-mir-149,,DNA Methylation,UP,23324622,,cervical carcinoma,D002277,DOID_305,Cancer,carcinoma,cervical
mirnet-hsaepi-1777,MI0000283,hsa-mir-203a,,DNA Methylation,UP,23324622,,cervical carcinoma,D002277,DOID_305,Cancer,carcinoma,cervical
mirnet-hsaepi-1778,MI0000783,hsa-mir-375,,DNA Methylation,UP,23324622,,cervical carcinoma,D002277,DOID_305,Cancer,carcinoma,cervical
mirnet-hsaepi-1779,MI0000489,hsa-mir-195,DNMTs,DNA Methylation,UP,23333942,cyclin-dependent kinase 6,gastric cancer,D013274,DOID_10534,"Cancer, Digestive & Gastrointestinal Conditions",gastric cancer,
mirnet-hsaepi-1780,MI0000786,hsa-mir-378a,DNMTs,DNA Methylation,UP,23333942,vascular endothelial growth factor,gastric cancer,D013274,DOID_10534,"Cancer, Digestive & Gastrointestinal Conditions",gastric cancer,
mirnet-hsaepi-1781,MI0000443,hsa-mir-124-1,DNMTs,DNA Methylation,UP,23334332,Rac1,pancreatic cancer,D010190,DOID_1793,"Cancer, Digestive & Gastrointestinal Conditions",pancreatic cancer,
mirnet-hsaepi-1782,MI0000444,hsa-mir-124-2,DNMTs,DNA Methylation,UP,23334332,Rac1,pancreatic cancer,D010190,DOID_1793,"Cancer, Digestive & Gastrointestinal Conditions",pancreatic cancer,
mirnet-hsaepi-1783,MI0000445,hsa-mir-124-3,DNMTs,DNA Methylation,UP,23334332,Rac1,pancreatic cancer,D010190,DOID_1793,"Cancer, Digestive & Gastrointestinal Conditions",pancreatic cancer,
mirnet-hsaepi-1784,MI0000089,hsa-mir-31,,DNA Methylation,DOWN,23342147,,breast cancer,D001943,DOID_1612,"Cancer, Breast Conditions",breast cancer,
mirnet-hsaepi-1785,MI0000448,hsa-mir-130a,,DNA Methylation,DOWN,23342147,,breast cancer,D001943,DOID_1612,"Cancer, Breast Conditions",breast cancer,
mirnet-hsaepi-1786,MI0000062,hsa-let-7a-3,,DNA Methylation,DOWN,23342147,,breast cancer,D001943,DOID_1612,"Cancer, Breast Conditions",breast cancer,
mirnet-hsaepi-1787,MI0000063,hsa-let-7b,,DNA Methylation,DOWN,23342147,,breast cancer,D001943,DOID_1612,"Cancer, Breast Conditions",breast cancer,
mirnet-hsaepi-1788,MI0000681,hsa-mir-155,,DNA Methylation,DOWN,23342147,,breast cancer,D001943,DOID_1612,"Cancer, Breast Conditions",breast cancer,
mirnet-hsaepi-1789,MI0000454,hsa-mir-137,,DNA Methylation,DOWN,23342147,,breast cancer,D001943,DOID_1612,"Cancer, Breast Conditions",breast cancer,
mirnet-hsaepi-1790,MI0000742,hsa-mir-34b,,DNA Methylation,DOWN,23342147,,breast cancer,D001943,DOID_1612,"Cancer, Breast Conditions",breast cancer,
mirnet-hsaepi-1791,MI0000743,hsa-mir-34c,,DNA Methylation,DOWN,23342147,,breast cancer,D001943,DOID_1612,"Cancer, Breast Conditions",breast cancer,
mirnet-hsaepi-1792,MI0000489,hsa-mir-195,MBD1,DNA Methylation,DOWN,23349673,MBD1,neural stem cell,D058953,CL_0000034,Cells,stem cells,neural
