miRNet_id,miRBase_acc,miRNA_ID,TF_gene,TF_gene_entrez,TF_gene_embl,TF_action_type,PMID
miRNet-hsatf-2218,MI0000270,hsa-mir-181b-1,TNF,7124,ENSG00000228978,Repression,24954507
miRNet-hsatf-2219,MI0000270,hsa-mir-181b-1,TNF,7124,ENSG00000230108,Repression,24954507
miRNet-hsatf-2220,MI0000270,hsa-mir-181b-1,TNF,7124,ENSG00000228321,Repression,24954507
miRNet-hsatf-2221,MI0000270,hsa-mir-181b-1,TNF,7124,ENSG00000206439,Repression,24954507
miRNet-hsatf-2222,MI0000270,hsa-mir-181b-1,TNF,7124,ENSG00000228849,Repression,24954507
miRNet-hsatf-2223,MI0000089,hsa-mir-31,TNF,7124,ENSG00000232810,Activation,19949084
miRNet-hsatf-2224,MI0000089,hsa-mir-31,TNF,7124,ENSG00000204490,Activation,19949084
miRNet-hsatf-2225,MI0000089,hsa-mir-31,TNF,7124,ENSG00000223952,Activation,19949084
miRNet-hsatf-2226,MI0000089,hsa-mir-31,TNF,7124,ENSG00000228978,Activation,19949084
miRNet-hsatf-2227,MI0000089,hsa-mir-31,TNF,7124,ENSG00000230108,Activation,19949084
miRNet-hsatf-2228,MI0000089,hsa-mir-31,TNF,7124,ENSG00000228321,Activation,19949084
miRNet-hsatf-2229,MI0000089,hsa-mir-31,TNF,7124,ENSG00000206439,Activation,19949084
miRNet-hsatf-2230,MI0000089,hsa-mir-31,TNF,7124,ENSG00000228849,Activation,19949084
miRNet-hsatf-2231,MI0000651,hsa-mir-1-1,TNFSF12,8742,ENSG00000239697,Repression,20098732
miRNet-hsatf-2232,MI0000437,hsa-mir-1-2,TNFSF12,8742,ENSG00000239697,Repression,20098732
miRNet-hsatf-2233,MI0000822,hsa-mir-133b,TNFSF12,8742,ENSG00000239697,Repression,20098732
miRNet-hsatf-2234,MI0000477,hsa-mir-146a,TNFSF12,8742,ENSG00000239697,Activation,20098732
miRNet-hsatf-2235,MI0000490,hsa-mir-206,TNFSF12,8742,ENSG00000239697,Repression,20098732
miRNet-hsatf-2236,MI0003513,hsa-mir-455,TNFSF12,8742,ENSG00000239697,Activation,20098732
miRNet-hsatf-2237,MI0000102,hsa-mir-100,TP53,7157,ENSG00000141510,Repression,25757558
miRNet-hsatf-2238,MI0000113,hsa-mir-106a,TP53,7157,ENSG00000141510,Activation,24256616
miRNet-hsatf-2239,MI0000114,hsa-mir-107,TP53,7157,ENSG00000141510,Activation(feedback),20308559
miRNet-hsatf-2240,MI0000114,hsa-mir-107,TP53,7157,ENSG00000141510,Regulation(feedback),20833636
miRNet-hsatf-2241,MI0000267,hsa-mir-10b,TP53,7157,ENSG00000141510,Activation(feedback),24256616
miRNet-hsatf-2242,MI0006337,hsa-mir-1204,TP53,7157,ENSG00000141510,Activation,24256616
miRNet-hsatf-2243,MI0006337,hsa-mir-1204,TP53,7157,ENSG00000141510,Activation,27216701
miRNet-hsatf-2244,MI0006339,hsa-mir-1206,TP53,7157,ENSG00000141510,Activation,24256616
miRNet-hsatf-2245,MI0006381,hsa-mir-1246,TP53,7157,ENSG00000141510,Activation,22751441
miRNet-hsatf-2246,MI0006381,hsa-mir-1246,TP53,7157,ENSG00000141510,Activation,27216701
miRNet-hsatf-2247,MI0000469,hsa-mir-125a,TP53,7157,ENSG00000141510,Activation(feedback),26389681
miRNet-hsatf-2248,MI0000472,hsa-mir-127,TP53,7157,ENSG00000141510,Activation,23762330
miRNet-hsatf-2249,MI0006415,hsa-mir-1275,TP53,7157,ENSG00000141510,Repression,26886852
miRNet-hsatf-2250,MI0006419,hsa-mir-1277,TP53,7157,ENSG00000141510,Repression,26886852
miRNet-hsatf-2251,MI0003786,hsa-mir-1323,TP53,7157,ENSG00000141510,Activation,26886852
miRNet-hsatf-2252,MI0000261,hsa-mir-139,TP53,7157,ENSG00000141510,Activation,28119089
miRNet-hsatf-2253,MI0000457,hsa-mir-141,TP53,7157,ENSG00000141510,Activation,21518799
miRNet-hsatf-2254,MI0000458,hsa-mir-142,TP53,7157,ENSG00000141510,Activation,25907832
miRNet-hsatf-2255,MI0000459,hsa-mir-143,TP53,7157,ENSG00000141510,Regulation,20351064
miRNet-hsatf-2256,MI0000461,hsa-mir-145,TP53,7157,ENSG00000141510,Activation,19202062
miRNet-hsatf-2257,MI0000461,hsa-mir-145,TP53,7157,ENSG00000141510,Regulation,20351064
miRNet-hsatf-2258,MI0000461,hsa-mir-145,TP53,7157,ENSG00000141510,Regulation,22936352
miRNet-hsatf-2259,MI0000461,hsa-mir-145,TP53,7157,ENSG00000141510,Activation,27626692
miRNet-hsatf-2260,MI0000477,hsa-mir-146a,TP53,7157,ENSG00000141510,Repression,25757558
miRNet-hsatf-2261,MI0000253,hsa-mir-148a,TP53,7157,ENSG00000141510,Activation,23321675
miRNet-hsatf-2262,MI0000253,hsa-mir-148a,TP53,7157,ENSG00000141510,Repression,26886852
miRNet-hsatf-2263,MI0000478,hsa-mir-149,TP53,7157,ENSG00000141510,Activation,27216701
miRNet-hsatf-2264,MI0000479,hsa-mir-150,TP53,7157,ENSG00000141510,Repression(feedback),25757558
miRNet-hsatf-2265,MI0000809,hsa-mir-151a,TP53,7157,ENSG00000141510,Activation(feedback),24256616
miRNet-hsatf-2266,MI0000681,hsa-mir-155,TP53,7157,ENSG00000141510,Repression(feedback),20170545
miRNet-hsatf-2267,MI0000069,hsa-mir-15a,TP53,7157,ENSG00000141510,Activation(feedback),21205967
miRNet-hsatf-2268,MI0000438,hsa-mir-15b,TP53,7157,ENSG00000141510,Activation,21205967
miRNet-hsatf-2269,MI0000070,hsa-mir-16-1,TP53,7157,ENSG00000141510,Activation(feedback),21205967
miRNet-hsatf-2270,MI0000115,hsa-mir-16-2,TP53,7157,ENSG00000141510,Activation(feedback),21205967
miRNet-hsatf-2271,MI0000071,hsa-mir-17,TP53,7157,ENSG00000141510,Repression,19696742
miRNet-hsatf-2272,MI0000481,hsa-mir-184,TP53,7157,ENSG00000141510,Activation,26886852
miRNet-hsatf-2273,MI0000072,hsa-mir-18a,TP53,7157,ENSG00000141510,Repression,19696742
miRNet-hsatf-2274,MI0000465,hsa-mir-191,TP53,7157,ENSG00000141510,Activation,24256616
miRNet-hsatf-2275,MI0000234,hsa-mir-192,TP53,7157,ENSG00000141510,Activation,19074875
miRNet-hsatf-2276,MI0000234,hsa-mir-192,TP53,7157,ENSG00000141510,Activation,19074876
miRNet-hsatf-2277,MI0000234,hsa-mir-192,TP53,7157,ENSG00000141510,Activation,19088023
miRNet-hsatf-2278,MI0000234,hsa-mir-192,TP53,7157,ENSG00000141510,Activation,21518799
miRNet-hsatf-2279,MI0000234,hsa-mir-192,TP53,7157,ENSG00000141510,Regulation,22264233
miRNet-hsatf-2280,MI0003137,hsa-mir-193b,TP53,7157,ENSG00000141510,Activation,24149576
miRNet-hsatf-2281,MI0000238,hsa-mir-196a-1,TP53,7157,ENSG00000141510,Repression,26886852
miRNet-hsatf-2282,MI0000240,hsa-mir-198,TP53,7157,ENSG00000141510,Activation,24256616
miRNet-hsatf-2283,MI0000073,hsa-mir-19a,TP53,7157,ENSG00000141510,Repression(feedback),19696742
miRNet-hsatf-2284,MI0000074,hsa-mir-19b-1,TP53,7157,ENSG00000141510,Repression(feedback),19696742
miRNet-hsatf-2285,MI0000737,hsa-mir-200a,TP53,7157,ENSG00000141510,Activation(feedback),21518799
miRNet-hsatf-2286,MI0000342,hsa-mir-200b,TP53,7157,ENSG00000141510,Activation,21518799
miRNet-hsatf-2287,MI0000650,hsa-mir-200c,TP53,7157,ENSG00000141510,Activation,21336307
miRNet-hsatf-2288,MI0000650,hsa-mir-200c,TP53,7157,ENSG00000141510,Activation,21518799
miRNet-hsatf-2289,MI0003130,hsa-mir-202,TP53,7157,ENSG00000141510,Activation,24256616
miRNet-hsatf-2290,MI0000285,hsa-mir-205,TP53,7157,ENSG00000141510,Activation,27216701
miRNet-hsatf-2291,MI0000076,hsa-mir-20a,TP53,7157,ENSG00000141510,Repression,19696742
miRNet-hsatf-2292,MI0000286,hsa-mir-210,TP53,7157,ENSG00000141510,Repression,26886852
miRNet-hsatf-2293,MI0000291,hsa-mir-215,TP53,7157,ENSG00000141510,Activation,19074875
miRNet-hsatf-2294,MI0000291,hsa-mir-215,TP53,7157,ENSG00000141510,Activation,19074876
miRNet-hsatf-2295,MI0000078,hsa-mir-22,TP53,7157,ENSG00000141510,Activation(feedback),24449575
miRNet-hsatf-2296,MI0000078,hsa-mir-22,TP53,7157,ENSG00000141510,Activation(feedback),27216701
miRNet-hsatf-2297,MI0000298,hsa-mir-221,TP53,7157,ENSG00000141510,Activation,24256616
miRNet-hsatf-2298,MI0000299,hsa-mir-222,TP53,7157,ENSG00000141510,Repression,26886852
miRNet-hsatf-2299,MI0000301,hsa-mir-224,TP53,7157,ENSG00000141510,Repression,23474441
miRNet-hsatf-2300,MI0000439,hsa-mir-23b,TP53,7157,ENSG00000141510,Activation,24256616
miRNet-hsatf-2301,MI0000439,hsa-mir-23b,TP53,7157,ENSG00000141510,Activation,27216701
miRNet-hsatf-2302,MI0000085,hsa-mir-27a,TP53,7157,ENSG00000141510,Repression(feedback),26886852
miRNet-hsatf-2303,MI0000440,hsa-mir-27b,TP53,7157,ENSG00000141510,Repression(feedback),26886852
miRNet-hsatf-2304,MI0000087,hsa-mir-29a,TP53,7157,ENSG00000141510,Repression,26886852
miRNet-hsatf-2305,MI0005525,hsa-mir-300,TP53,7157,ENSG00000141510,Activation(feedback),26320179
miRNet-hsatf-2306,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),17656095
miRNet-hsatf-2307,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),18755897
miRNet-hsatf-2308,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),18818704
miRNet-hsatf-2309,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),18834855
miRNet-hsatf-2310,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),19167416
miRNet-hsatf-2311,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),19221490
miRNet-hsatf-2312,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),20170545
miRNet-hsatf-2313,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),20386864
miRNet-hsatf-2314,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),20883704
miRNet-hsatf-2315,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),21909380
miRNet-hsatf-2316,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),22020437
miRNet-hsatf-2317,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Activation(feedback),22198213
miRNet-hsatf-2318,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,Regulation(feedback),22844244
miRNet-hsatf-2319,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,Activation,17656095
miRNet-hsatf-2320,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,Activation,17823410
miRNet-hsatf-2321,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,Activation,19221490
miRNet-hsatf-2322,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,Activation,21205967
miRNet-hsatf-2323,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,Activation,22020437
miRNet-hsatf-2324,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,Regulation,22844244
miRNet-hsatf-2325,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,Activation,17656095
miRNet-hsatf-2326,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,Activation,17823410
miRNet-hsatf-2327,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,Activation,19221490
miRNet-hsatf-2328,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,Activation,20170545
miRNet-hsatf-2329,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,Activation,21205967
miRNet-hsatf-2330,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,Activation,22020437
miRNet-hsatf-2331,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,Regulation,22844244
miRNet-hsatf-2332,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,Activation,26886852
miRNet-hsatf-2333,MI0016062,hsa-mir-3661,TP53,7157,ENSG00000141510,Activation,26886852
miRNet-hsatf-2334,MI0016063,hsa-mir-3662,TP53,7157,ENSG00000141510,Repression,26886852
miRNet-hsatf-2335,MI0000789,hsa-mir-381,TP53,7157,ENSG00000141510,Activation,26320179
miRNet-hsatf-2336,MI0001641,hsa-mir-429,TP53,7157,ENSG00000141510,Activation,21518799
miRNet-hsatf-2337,MI0016887,hsa-mir-4521,TP53,7157,ENSG00000141510,Repression,26886852
miRNet-hsatf-2338,MI0003186,hsa-mir-502,TP53,7157,ENSG00000141510,Repression,27216701
miRNet-hsatf-2339,MI0003189,hsa-mir-504,TP53,7157,ENSG00000141510,Repression(feedback),27994142
miRNet-hsatf-2340,MI0003193,hsa-mir-506,TP53,7157,ENSG00000141510,Activation,24469051
miRNet-hsatf-2341,MI0003162,hsa-mir-519d,TP53,7157,ENSG00000141510,Activation,22262409
miRNet-hsatf-2342,MI0003602,hsa-mir-590,TP53,7157,ENSG00000141510,Repression,26886852
miRNet-hsatf-2343,MI0003618,hsa-mir-605,TP53,7157,ENSG00000141510,Activation(feedback),27216701
miRNet-hsatf-2344,MI0003677,hsa-mir-655,TP53,7157,ENSG00000141510,Activation,26320179
miRNet-hsatf-2345,MI0000263,hsa-mir-7-1,TP53,7157,ENSG00000141510,Repression,26886852
miRNet-hsatf-2346,MI0000467,hsa-mir-9-2,TP53,7157,ENSG00000141510,Activation(feedback),26886852
miRNet-hsatf-2347,MI0000093,hsa-mir-92a-1,TP53,7157,ENSG00000141510,Repression,19696742
miRNet-hsatf-2348,MI0006337,hsa-mir-1204,TP63,8626,ENSG00000073282,Activation,24256616
miRNet-hsatf-2349,MI0006381,hsa-mir-1246,TP63,8626,ENSG00000073282,Activation(feedback),22751441
miRNet-hsatf-2350,MI0000748,hsa-mir-130b,TP63,8626,ENSG00000073282,Repression(feedback),22228303
miRNet-hsatf-2351,MI0000822,hsa-mir-133b,TP63,8626,ENSG00000073282,Activation,24594999
miRNet-hsatf-2352,MI0000455,hsa-mir-138-2,TP63,8626,ENSG00000073282,Repression,22228303
miRNet-hsatf-2353,MI0000681,hsa-mir-155,TP63,8626,ENSG00000073282,Repression(feedback),22797073
miRNet-hsatf-2354,MI0000681,hsa-mir-155,TP63,8626,ENSG00000073282,Repression(feedback),28418858
miRNet-hsatf-2355,MI0000270,hsa-mir-181b-1,TP63,8626,ENSG00000073282,Repression,22228303
miRNet-hsatf-2356,MI0000487,hsa-mir-193a,TP63,8626,ENSG00000073282,Repression,21436470
miRNet-hsatf-2357,MI0000737,hsa-mir-200a,TP63,8626,ENSG00000073282,Activation,21917857
miRNet-hsatf-2358,MI0000342,hsa-mir-200b,TP63,8626,ENSG00000073282,Activation,21917857
miRNet-hsatf-2359,MI0003130,hsa-mir-202,TP63,8626,ENSG00000073282,Activation,24256616
miRNet-hsatf-2360,MI0000285,hsa-mir-205,TP63,8626,ENSG00000073282,Regulation,22949650
miRNet-hsatf-2361,MI0000285,hsa-mir-205,TP63,8626,ENSG00000073282,Activation,23239884
miRNet-hsatf-2362,MI0000268,hsa-mir-34a,TP63,8626,ENSG00000073282,Activation,24256616
miRNet-hsatf-2363,MI0000782,hsa-mir-374a,TP63,8626,ENSG00000073282,Regulation,22356768
miRNet-hsatf-2364,MI0001641,hsa-mir-429,TP63,8626,ENSG00000073282,Activation,21917857
miRNet-hsatf-2365,MI0003644,hsa-mir-630,TP63,8626,ENSG00000073282,Regulation,22356768
miRNet-hsatf-2366,MI0005769,hsa-mir-944,TP63,8626,ENSG00000073282,Activation,26202967
miRNet-hsatf-2367,MI0006337,hsa-mir-1204,TP73,7161,ENSG00000078900,Activation,24256616
miRNet-hsatf-2368,MI0006381,hsa-mir-1246,TP73,7161,ENSG00000078900,Activation,22751441
miRNet-hsatf-2369,MI0000459,hsa-mir-143,TP73,7161,ENSG00000078900,Repression,22093444
miRNet-hsatf-2370,MI0000461,hsa-mir-145,TP73,7161,ENSG00000078900,Repression,22093444
miRNet-hsatf-2371,MI0000487,hsa-mir-193a,TP73,7161,ENSG00000078900,Activation(feedback),21436470
miRNet-hsatf-2372,MI0000737,hsa-mir-200a,TP73,7161,ENSG00000078900,Activation,21917857
miRNet-hsatf-2373,MI0000737,hsa-mir-200a,TP73,7161,ENSG00000078900,Activation,25972084
miRNet-hsatf-2374,MI0000342,hsa-mir-200b,TP73,7161,ENSG00000078900,Activation,21917857
miRNet-hsatf-2375,MI0000342,hsa-mir-200b,TP73,7161,ENSG00000078900,Activation,25972084
miRNet-hsatf-2376,MI0003130,hsa-mir-202,TP73,7161,ENSG00000078900,Activation,24256616
miRNet-hsatf-2377,MI0000285,hsa-mir-205,TP73,7161,ENSG00000078900,Activation(feedback),22871739
miRNet-hsatf-2378,MI0000268,hsa-mir-34a,TP73,7161,ENSG00000078900,Activation,24256616
miRNet-hsatf-2379,MI0000268,hsa-mir-34a,TP73,7161,ENSG00000078900,Activation,27919789
miRNet-hsatf-2380,MI0001641,hsa-mir-429,TP73,7161,ENSG00000078900,Activation,21917857
miRNet-hsatf-2381,MI0001641,hsa-mir-429,TP73,7161,ENSG00000078900,Activation,25972084
miRNet-hsatf-2382,MI0000063,hsa-let-7b,TRIM32,22954,ENSG00000119401,Activation(feedback),19269368
miRNet-hsatf-2383,MI0000064,hsa-let-7c,TRIM32,22954,ENSG00000119401,Activation(feedback),19269368
miRNet-hsatf-2384,MI0000065,hsa-let-7d,TRIM32,22954,ENSG00000119401,Activation(feedback),19269368
miRNet-hsatf-2385,MI0000066,hsa-let-7e,TRIM32,22954,ENSG00000119401,Activation,19269368
miRNet-hsatf-2386,MI0000433,hsa-let-7g,TRIM32,22954,ENSG00000119401,Activation(feedback),19269368
miRNet-hsatf-2387,MI0000434,hsa-let-7i,TRIM32,22954,ENSG00000119401,Activation(feedback),19269368
miRNet-hsatf-2388,MI0000090,hsa-mir-32,TTF1,7270,ENSG00000125482,Activation,23625920
miRNet-hsatf-2389,MI0000091,hsa-mir-33a,TTF1,7270,ENSG00000125482,Activation,23625920
miRNet-hsatf-2390,MI0000434,hsa-let-7i,TWIST1,7291,ENSG00000122691,Repression,22407364
miRNet-hsatf-2391,MI0000266,hsa-mir-10a,TWIST1,7291,ENSG00000122691,Regulation,22983574
miRNet-hsatf-2392,MI0000267,hsa-mir-10b,TWIST1,7291,ENSG00000122691,Activation,20732742
miRNet-hsatf-2393,MI0000267,hsa-mir-10b,TWIST1,7291,ENSG00000122691,Regulation,21642433
miRNet-hsatf-2394,MI0000267,hsa-mir-10b,TWIST1,7291,ENSG00000122691,Regulation,22983574
miRNet-hsatf-2395,MI0000267,hsa-mir-10b,TWIST1,7291,ENSG00000122691,Activation,25597482
miRNet-hsatf-2396,MI0000457,hsa-mir-141,TWIST1,7291,ENSG00000122691,Repression,20473948
miRNet-hsatf-2397,MI0000289,hsa-mir-181a-1,TWIST1,7291,ENSG00000122691,Activation(feedback),21352471
miRNet-hsatf-2398,MI0000270,hsa-mir-181b-1,TWIST1,7291,ENSG00000122691,Activation,21352471
miRNet-hsatf-2399,MI0000234,hsa-mir-192,TWIST1,7291,ENSG00000122691,Repression,27041221
miRNet-hsatf-2400,MI0000281,hsa-mir-199a-2,TWIST1,7291,ENSG00000122691,Repression,19029138
miRNet-hsatf-2401,MI0000281,hsa-mir-199a-2,TWIST1,7291,ENSG00000122691,Activation,24011070
miRNet-hsatf-2402,MI0000737,hsa-mir-200a,TWIST1,7291,ENSG00000122691,Repression,20473948
miRNet-hsatf-2403,MI0000342,hsa-mir-200b,TWIST1,7291,ENSG00000122691,Repression,20473948
miRNet-hsatf-2404,MI0000650,hsa-mir-200c,TWIST1,7291,ENSG00000122691,Repression,20473948
miRNet-hsatf-2405,MI0000285,hsa-mir-205,TWIST1,7291,ENSG00000122691,Repression,20473948
miRNet-hsatf-2406,MI0000290,hsa-mir-214,TWIST1,7291,ENSG00000122691,Repression(feedback),19029138
miRNet-hsatf-2407,MI0000290,hsa-mir-214,TWIST1,7291,ENSG00000122691,Activation(feedback),24011070
miRNet-hsatf-2408,MI0000290,hsa-mir-214,TWIST1,7291,ENSG00000122691,Activation(feedback),26229009
miRNet-hsatf-2409,MI0000300,hsa-mir-223,TWIST1,7291,ENSG00000122691,Activation,21628394
miRNet-hsatf-2410,MI0000085,hsa-mir-27a,TWIST1,7291,ENSG00000122691,Repression,26980408
miRNet-hsatf-2411,MI0014136,hsa-mir-3120,TWIST1,7291,ENSG00000122691,Activation,24011070
miRNet-hsatf-2412,MI0000779,hsa-mir-371a,TWIST1,7291,ENSG00000122691,Activation,26196741
miRNet-hsatf-2413,MI0017393,hsa-mir-371b,TWIST1,7291,ENSG00000122691,Activation,26196741
miRNet-hsatf-2414,MI0000780,hsa-mir-372,TWIST1,7291,ENSG00000122691,Activation,20154725
miRNet-hsatf-2415,MI0000780,hsa-mir-372,TWIST1,7291,ENSG00000122691,Activation,26196741
miRNet-hsatf-2416,MI0000781,hsa-mir-373,TWIST1,7291,ENSG00000122691,Activation,20154725
miRNet-hsatf-2417,MI0000781,hsa-mir-373,TWIST1,7291,ENSG00000122691,Activation,26196741
miRNet-hsatf-2418,MI0001641,hsa-mir-429,TWIST1,7291,ENSG00000122691,Repression,20473948
miRNet-hsatf-2419,MI0000650,hsa-mir-200c,UBE2I,7329,ENSG00000103275,Repression,25791170
miRNet-hsatf-2420,MI0000449,hsa-mir-132,USF1,7391,ENSG00000158773,Activation,24661879
miRNet-hsatf-2421,MI0000253,hsa-mir-148a,USF1,7391,ENSG00000158773,Activation,25277193
miRNet-hsatf-2422,MI0002467,hsa-mir-483,USF1,7391,ENSG00000158773,Activation,27693430
miRNet-hsatf-2423,MI0000461,hsa-mir-145,VDR,7421,ENSG00000111424,Activation,25762621
miRNet-hsatf-2424,MI0000286,hsa-mir-210,VHL,7428,ENSG00000134086,Activation(feedback),18316553
miRNet-hsatf-2425,MI0000826,hsa-mir-346,XBP1,7494,ENSG00000100219,Activation,22002058
miRNet-hsatf-2426,MI0000734,hsa-mir-106b,YAP1,10413,ENSG00000137693,Activation,27797825
miRNet-hsatf-2427,MI0000448,hsa-mir-130a,YAP1,10413,ENSG00000137693,Activation,26272168
miRNet-hsatf-2428,MI0000082,hsa-mir-25,YAP1,10413,ENSG00000137693,Activation,27797825
miRNet-hsatf-2429,MI0000095,hsa-mir-93,YAP1,10413,ENSG00000137693,Activation,27797825
miRNet-hsatf-2430,MI0000107,hsa-mir-29b-2,YBX1,4904,ENSG00000065978,Repression,26240386
miRNet-hsatf-2431,MI0000060,hsa-let-7a-1,YY1,7528,ENSG00000100811,Repression(feedback),23676502
miRNet-hsatf-2432,MI0000061,hsa-let-7a-2,YY1,7528,ENSG00000100811,Repression(feedback),23676502
miRNet-hsatf-2433,MI0000062,hsa-let-7a-3,YY1,7528,ENSG00000100811,Repression(feedback),23676502
miRNet-hsatf-2434,MI0000266,hsa-mir-10a,YY1,7528,ENSG00000100811,Repression,26821827
miRNet-hsatf-2435,MI0000454,hsa-mir-137,YY1,7528,ENSG00000100811,Activation,25434007
miRNet-hsatf-2436,MI0000681,hsa-mir-155,YY1,7528,ENSG00000100811,Repression,24675724
miRNet-hsatf-2437,MI0000681,hsa-mir-155,YY1,7528,ENSG00000100811,Activation,26985867
miRNet-hsatf-2438,MI0012063,hsa-mir-2682,YY1,7528,ENSG00000100811,Activation,25434007
miRNet-hsatf-2439,MI0000087,hsa-mir-29a,YY1,7528,ENSG00000100811,Repression(feedback),18977326
miRNet-hsatf-2440,MI0000087,hsa-mir-29a,YY1,7528,ENSG00000100811,Activation(feedback),28593745
miRNet-hsatf-2441,MI0000735,hsa-mir-29c,YY1,7528,ENSG00000100811,Repression(feedback),18977326
miRNet-hsatf-2442,MI0000089,hsa-mir-31,YY1,7528,ENSG00000100811,Repression(feedback),22264793
miRNet-hsatf-2443,MI0000780,hsa-mir-372,YY1,7528,ENSG00000100811,Repression(feedback),24991827
miRNet-hsatf-2444,MI0000466,hsa-mir-9-1,YY1,7528,ENSG00000100811,Repression,26104682
miRNet-hsatf-2445,MI0000466,hsa-mir-9-1,YY1,7528,ENSG00000100811,Repression,26800240
miRNet-hsatf-2446,MI0000467,hsa-mir-9-2,YY1,7528,ENSG00000100811,Repression,26800240
miRNet-hsatf-2447,MI0000468,hsa-mir-9-3,YY1,7528,ENSG00000100811,Repression,26104682
miRNet-hsatf-2448,MI0000477,hsa-mir-146a,ZBTB16,7704,ENSG00000109906,Repression,25705792
miRNet-hsatf-2449,MI0000298,hsa-mir-221,ZBTB16,7704,ENSG00000109906,Repression,18417445
miRNet-hsatf-2450,MI0000299,hsa-mir-222,ZBTB16,7704,ENSG00000109906,Repression,18417445
miRNet-hsatf-2451,MI0000089,hsa-mir-31,ZBTB4,57659,ENSG00000174282,Repression,26734997
miRNet-hsatf-2452,MI0000089,hsa-mir-31,ZBTB4,57659,ENSG00000283868,Repression,26734997
miRNet-hsatf-2453,MI0000077,hsa-mir-21,ZBTB7A,51341,ENSG00000178951,Activation(feedback),23355454
miRNet-hsatf-2454,MI0005416,hsa-mir-675,ZBTB7A,51341,ENSG00000178951,Repression,23727861
miRNet-hsatf-2455,MI0000102,hsa-mir-100,ZEB1,6935,ENSG00000148516,Activation,24586203
miRNet-hsatf-2456,MI0000103,hsa-mir-101-1,ZEB1,6935,ENSG00000148516,Repression(feedback),28109909
miRNet-hsatf-2457,MI0000114,hsa-mir-107,ZEB1,6935,ENSG00000148516,Repression,22908280
miRNet-hsatf-2458,MI0000457,hsa-mir-141,ZEB1,6935,ENSG00000148516,Repression(feedback),18829540
miRNet-hsatf-2459,MI0000457,hsa-mir-141,ZEB1,6935,ENSG00000148516,Repression(feedback),22384255
miRNet-hsatf-2460,MI0000457,hsa-mir-141,ZEB1,6935,ENSG00000148516,Repression(feedback),24123265
miRNet-hsatf-2461,MI0000457,hsa-mir-141,ZEB1,6935,ENSG00000148516,Repression(feedback),25178837
miRNet-hsatf-2462,MI0000461,hsa-mir-145,ZEB1,6935,ENSG00000148516,Repression,22908280
miRNet-hsatf-2463,MI0000438,hsa-mir-15b,ZEB1,6935,ENSG00000148516,Repression,22908280
