miRNet_id,miRBase_acc,miRNA_ID,Drug,CID,SMILES,Cell_line,PMID,miRNA_expression
mirnet-hsamol-2524,MIMAT0003326,hsa-mir-663a,Goserelin,5311128;16052011,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6;CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6.CC(=O)O,prostate,22674191,UP
mirnet-hsamol-2525,MIMAT0003326,hsa-mir-663a,Marine fungal metabolite 1386A,,,MCF-7 breast cancer cells.,22159329,UP
mirnet-hsamol-2526,MIMAT0003326,hsa-mir-663a,Resveratrol,5056;445154;1548910,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O;C1=CC(=CC=C1/C=C\C2=CC(=CC(=C2)O)O)O;C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,human THP-1 monocytic cells and human blood monocytes,20622002,UP
mirnet-hsamol-2527,MIMAT0003326,hsa-mir-663a,"O,p'-dichlorodiphenyltrichloroethane",13089;20328,C1=CC(=CC(=C1)Cl)C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl;C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,MCF-7 breast cancer cell line,22403704,UP
mirnet-hsamol-2528,MIMAT0003326,hsa-mir-663a,Testosterone,5408;6013;10204;242356;6432567,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C;CC12CCC3C(C1CC[C@@H]2O)CCC4=CC(=O)CCC34C;C[C@@]12CC[C@@H]3[C@@H]([C@H]1CC[C@H]2O)CCC4=CC(=O)CC[C@@]34C;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=CC(=O)CC[C@]34C,prostate cancer,21592394,UP
mirnet-hsamol-2529,MIMAT0003327,hsa-mir-449b-5p,Doxorubicin,1691;31703;443939;40469134,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O;C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O;C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl;C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)[NH3+])O,ovarian carcinoma cell line A2780 cells,22340095,UP
mirnet-hsamol-2530,MIMAT0003327,hsa-mir-449b-5p,Glucose,5793;64689;79025;439353;439357;11105941;12444646,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@H]([C@@H]1[C@@H]([C@H](C(O1)O)O)O)O)O;C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O,endothelial cells,24394957,DOWN
mirnet-hsamol-2531,MIMAT0003328,hsa-mir-653-5p,Diethylstilbestrol,3054;448537;688057,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O;CC/C(=C(\CC)/C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O;CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,mammosphere-derived epithelial cells (MDEC),19549897,UP
mirnet-hsamol-2532,MIMAT0003329,hsa-mir-411-5p,Calcitriol,5280453;5283740;5353466;5371993;6437079;9953732;9963516;53846434;71699993;101099404;129627816;131954609,CC(CCCC(C)(C)O)C1CCC\2C1(CCC/C2=C/C=C/3\CC(CC(C3=C)O)O)C;CC(CCCC(C)(C)O)C1CCC\2C1(CCC/C2=C\C=C\3/CC(CC(C3=C)O)O)C;C[C@@H](CCCC(C)(C)O)[C@@H]1CC[C@H]\2[C@]1(CCC/C2=C\C=C/3\C[C@@H](C[C@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC2[C@@]1(CCCC2=CC=C3C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CC(C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CCCC2=C/C=C\3/C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CC(C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/CC(CC(C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](C[C@@H](C3=C)O)O)C,human umbilical vein endothelial cells,24397367,UP
mirnet-hsamol-2533,MIMAT0003330,hsa-mir-654-5p,Atorvastatin,2250;60822;60823;62976;15378998;70680954,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.[Ca+2],PC3 prostate cancer cells,23936432,UP
mirnet-hsamol-2534,MIMAT0003330,hsa-mir-654-5p,Glucose,5793;64689;79025;439353;439357;11105941;12444646,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@H]([C@@H]1[C@@H]([C@H](C(O1)O)O)O)O)O;C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O,endothelial cells,24394957,DOWN
mirnet-hsamol-2535,MIMAT0003330,hsa-mir-654-5p,Marine fungal metabolite 1386A,,,MCF-7 breast cancer cells.,22159329,UP
mirnet-hsamol-2536,MIMAT0003331,hsa-mir-655-3p,Gefitinib,123631,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,lung adenocarcinoma cells,24258346,UP
mirnet-hsamol-2537,MIMAT0003333,hsa-mir-549a,Atorvastatin,2250;60822;60823;62976;15378998;70680954,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.[Ca+2],PC3 prostate cancer cells,23936432,DOWN
mirnet-hsamol-2538,MIMAT0003333,hsa-mir-549a,Emodin,3220;46781449;71316319,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O;[2H]C1=C(C(=C(C2=C1C(=O)C3=C(C2=O)C(=C(C(=C3[2H])O)[2H])O)O)[2H])C;[2H]C1=C(C=C(C2=C1C(=O)C3=C(C2=O)C(=CC(=C3)O)O)O)C([2H])([2H])[2H],K562 cells,23744534,UP
mirnet-hsamol-2539,MIMAT0003335,hsa-mir-657,Diethylstilbestrol,3054;448537;688057,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O;CC/C(=C(\CC)/C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O;CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,mammosphere-derived epithelial cells (MDEC),19549897,DOWN
mirnet-hsamol-2540,MIMAT0003335,hsa-mir-657,Trichostatin A,5562;444732;13507024,CC(C=C(C)C=CC(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C;C[C@@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C;C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,apoptosis-resistant breast cancer cells,21971930,DOWN
mirnet-hsamol-2541,MIMAT0003336,hsa-mir-658,Hydroxycamptothecin,97226;4330531,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)O)O;CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)O)O,human Tenon's fibroblasts (HTFs),24681041,UP
mirnet-hsamol-2542,MIMAT0003336,hsa-mir-658,Atorvastatin,2250;60822;60823;62976;15378998;70680954,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.[Ca+2],PC3 prostate cancer cells,23936432,UP
mirnet-hsamol-2543,MIMAT0003336,hsa-mir-658,Docosahexaenoic acid,3144;445580;5353594;11529985;13034934;13034936;45934466;57417355;73013253;172878163,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)O;CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C\CCC(=O)O;CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC=CCCC(=O)O;CC/C=C/C/C=C/C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O;CC/C=C\C/C=C\C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)O;CC/C=C\C/C=C\C/C=C/C/C=C\C/C=C\C/C=C\CCC(=O)O;CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C/CCC(=O)O;CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O;CCC=CCC=CCC=CCC=CCC=CC/C=C\CCC(=O)O;CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,Caco-2 cells,24623846,UP
mirnet-hsamol-2544,MIMAT0003337,hsa-mir-659-3p,Calcitriol,5280453;5283740;5353466;5371993;6437079;9953732;9963516;53846434;71699993;101099404;129627816;131954609,CC(CCCC(C)(C)O)C1CCC\2C1(CCC/C2=C/C=C/3\CC(CC(C3=C)O)O)C;CC(CCCC(C)(C)O)C1CCC\2C1(CCC/C2=C\C=C\3/CC(CC(C3=C)O)O)C;C[C@@H](CCCC(C)(C)O)[C@@H]1CC[C@H]\2[C@]1(CCC/C2=C\C=C/3\C[C@@H](C[C@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC2[C@@]1(CCCC2=CC=C3C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CC(C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CCCC2=C/C=C\3/C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CC(C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/CC(CC(C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](C[C@@H](C3=C)O)O)C,human umbilical vein endothelial cells,24397367,UP
mirnet-hsamol-2545,MIMAT0003338,hsa-mir-660-5p,4-hydroxynonenal,1693;5283344,CCCCCC(/C=C/C=O)O;CCCCCC(C=CC=O)O,human leukemic HL-60 cell,19022373,UP
mirnet-hsamol-2546,MIMAT0003338,hsa-mir-660-5p,Vorinostat,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,A549 human non-small cell lung cancer cells,19513533,UP
mirnet-hsamol-2547,MIMAT0003338,hsa-mir-660-5p,Vitamin D3,2735;6221;5280795;5283711;5353527;6432644;25127095,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C;CC(C)CCCC(C)C1CCC\2C1(CCC/C2=C\C=C\3/CC(CCC3=C)O)C;CC(C)CCCC(C)C1CCC\2C1(CCC/C2=C\C=C\3/C[C@H](CCC3=C)O)C;C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CCCC2=CC=C3C[C@H](CCC3=C)O)C;C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C/C=C\3/C[C@H](CCC3=C)O)C;C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C;C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](CCC3=C)O)C,Plasma,22594500,DOWN
mirnet-hsamol-2548,MIMAT0003338,hsa-mir-660-5p,Formaldehyde,712,C=O,Human lung epithelial cells (A549),21147603,DOWN
mirnet-hsamol-2549,MIMAT0003339,hsa-mir-421,Marine fungal metabolite 1386A,,,MCF-7 breast cancer cells.,22159329,UP
mirnet-hsamol-2550,MIMAT0003340,hsa-mir-542-5p,"Anthranilamide-pyrazolo[1,5-a]pyrimidine",,,neuroblastoma cells,23992861,UP
mirnet-hsamol-2551,MIMAT0003340,hsa-mir-542-5p,Glucose,5793;64689;79025;439353;439357;11105941;12444646,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@H]([C@@H]1[C@@H]([C@H](C(O1)O)O)O)O)O;C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O,endothelial cells,24394957,DOWN
mirnet-hsamol-2552,MIMAT0003340,hsa-mir-542-5p,"1alpha,25-Dihydroxyvitamin D3",5280453;5283740;5353466;5371993;6437079;9953732;9963516;53846434;71699993;101099404;129627816;131954609,CC(CCCC(C)(C)O)C1CCC\2C1(CCC/C2=C/C=C/3\CC(CC(C3=C)O)O)C;CC(CCCC(C)(C)O)C1CCC\2C1(CCC/C2=C\C=C\3/CC(CC(C3=C)O)O)C;C[C@@H](CCCC(C)(C)O)[C@@H]1CC[C@H]\2[C@]1(CCC/C2=C\C=C/3\C[C@@H](C[C@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC2[C@@]1(CCCC2=CC=C3C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CC(C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CCC\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CCCC2=C/C=C\3/C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CC(C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/CC(CC(C3=C)O)O)C;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](C[C@@H](C3=C)O)O)C,prostate cancer,21592394,UP
mirnet-hsamol-2553,MIMAT0003340,hsa-mir-542-5p,"1,2,6-Tri-O-galloyl-beta-D-glucopyranose",440308;3357644,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O;C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O,HepG2 hepatocarcinoma cells.,22506400,DOWN
mirnet-hsamol-2554,MIMAT0003385,hsa-mir-363-5p,All-trans-retinoic acid,5538;444795;449171;5282379;6419707;6603983,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C;CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C;CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C;CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)O)\C)/C;CC1=C(C(CCC1)(C)C)/C=C\C(=C\C=C/C(=C/C(=O)O)/C)\C;CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,acute myeloid leukemia (AML) cell line HL-60,21518431,UP
mirnet-hsamol-2555,MIMAT0003389,hsa-mir-542-3p,17beta-estradiol,450;5757;68570;154274;6328313;6603846;7061189;9811784;43912931;91740223,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;CC12CCC3C(C1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@@H]3[C@@H]([C@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@H]3[C@H]([C@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,glandular epithelial cells,19088369,DOWN
mirnet-hsamol-2556,MIMAT0003389,hsa-mir-542-3p,Ethanol,702;12201684,CCO;C[13CH2]O,CIE10,22141737,UP
mirnet-hsamol-2557,MIMAT0003389,hsa-mir-542-3p,17beta-estradiol,450;5757;68570;154274;6328313;6603846;7061189;9811784;43912931;91740223,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;CC12CCC3C(C1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@@H]3[C@@H]([C@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@H]3[C@H]([C@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,endometrial stromal,19088369,UP
mirnet-hsamol-2558,MIMAT0003389,hsa-mir-542-3p,Vorinostat,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,A549 human non-small cell lung cancer cells,19513533,UP
mirnet-hsamol-2559,MIMAT0003389,hsa-mir-542-3p,Medroxyprogesterone acetate,4042;6279;16757699;69824606,CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C;CC1CC2C(CC[C@@]3(C2CC[C@]3(C(=O)C)OC(=O)C)C)[C@]4(C1=CC(=O)CC4)C;CC1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C;C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,glandular epithelial cells,19088369,DOWN
mirnet-hsamol-2560,MIMAT0003389,hsa-mir-542-3p,Medroxyprogesterone acetate,4042;6279;16757699;69824606,CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C;CC1CC2C(CC[C@@]3(C2CC[C@]3(C(=O)C)OC(=O)C)C)[C@]4(C1=CC(=O)CC4)C;CC1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C;C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,endometrial stromal,19088369,UP
mirnet-hsamol-2561,MIMAT0003389,hsa-mir-542-3p,Proanthocyanin,,,WRL-68 Cells,22265967,UP
mirnet-hsamol-2562,MIMAT0003393,hsa-mir-425-5p,Trastuzumab,,,BT474 cells,22384020,DOWN
mirnet-hsamol-2563,MIMAT0003393,hsa-mir-425-5p,Vorinostat,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,A549 human non-small cell lung cancer cells,19513533,UP
mirnet-hsamol-2564,MIMAT0003393,hsa-mir-425-5p,6-hydroxydopamine,4624;176170;6920153,C1=C(C(=CC(=C1O)O)O)CCN;C1=C(C(=CC(=C1O)O)O)CCN.Br;C1=C(C(=CC(=C1O)O)O)CC[NH3+],MN9D cells,23846856,UP
