PMID,miRNA_ID,miRBase_acc,Drug,CID,SMILES,miRNA_expression,Drug_effect,Target_gene,Regulation,Disease,Disease_MESH_ID,Disease_DOID_ID,Disease_categories,Disease_main_type,Disease_sub_type
25973145,hsa-mir-125b-1,MI0000446,Etoposide,3310;36462;284997;439525;6419930;6604389;11072012;90657341,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OCC2C(O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@H]2[C@@H](O1)[C@H]([C@@H]([C@H](O2)O[C@H]3[C@@H]4COC(=O)[C@@H]4[C@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,UP,Sensitive,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-150,MI0000479,Doxorubicin (Adriamycin),,,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-150,MI0000479,Doxorubicin (Adriamycin),,,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-150,MI0000479,Etoposide,3310;36462;284997;439525;6419930;6604389;11072012;90657341,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OCC2C(O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@H]2[C@@H](O1)[C@H]([C@@H]([C@H](O2)O[C@H]3[C@@H]4COC(=O)[C@@H]4[C@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-188,MI0000484,Doxorubicin (Adriamycin),,,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-188,MI0000484,Doxorubicin (Adriamycin),,,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-188,MI0000484,Etoposide,3310;36462;284997;439525;6419930;6604389;11072012;90657341,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OCC2C(O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@H]2[C@@H](O1)[C@H]([C@@H]([C@H](O2)O[C@H]3[C@@H]4COC(=O)[C@@H]4[C@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-204,MI0000284,Doxorubicin (Adriamycin),,,UP,Sensitive,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-204,MI0000284,Doxorubicin (Adriamycin),,,UP,Sensitive,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-204,MI0000284,Etoposide,3310;36462;284997;439525;6419930;6604389;11072012;90657341,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OCC2C(O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@H]2[C@@H](O1)[C@H]([C@@H]([C@H](O2)O[C@H]3[C@@H]4COC(=O)[C@@H]4[C@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,UP,Sensitive,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-501,MI0003185,Doxorubicin (Adriamycin),,,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-501,MI0003185,Doxorubicin (Adriamycin),,,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-501,MI0003185,Etoposide,3310;36462;284997;439525;6419930;6604389;11072012;90657341,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OCC2C(O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@H]2[C@@H](O1)[C@H]([C@@H]([C@H](O2)O[C@H]3[C@@H]4COC(=O)[C@@H]4[C@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-519a-1,MI0003178,Doxorubicin (Adriamycin),,,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-519a-1,MI0003178,Doxorubicin (Adriamycin),,,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-519a-1,MI0003178,Etoposide,3310;36462;284997;439525;6419930;6604389;11072012;90657341,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OCC2C(O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@H]2[C@@H](O1)[C@H]([C@@H]([C@H](O2)O[C@H]3[C@@H]4COC(=O)[C@@H]4[C@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,UP,Resistant,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-769,MI0003834,Doxorubicin (Adriamycin),,,UP,Sensitive,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-769,MI0003834,Doxorubicin (Adriamycin),,,UP,Sensitive,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25973145,hsa-mir-769,MI0003834,Etoposide,3310;36462;284997;439525;6419930;6604389;11072012;90657341,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OCC2C(O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@H]2[C@@H](O1)[C@H]([C@@H]([C@H](O2)O[C@H]3[C@@H]4COC(=O)[C@@H]4[C@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,UP,Sensitive,,,neuroblastoma,D009447,DOID_769,"Cancer, Neurological Conditions",neuroblastoma,
25975752,hsa-mir-33b,MI0003646,Bortezomib,93860;387447;24871309;73890988,B([C@@H](CC(C)C)NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O;B([C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O;B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O;B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O.O,DOWN,Sensitive,,,multiple myeloma,D009101,DOID_9538,"Cancer, Other/Unclassified/Multisystem",multiple myeloma,
25982274,hsa-mir-520h,MI0003175,Paclitaxel,4666;36314;441276;6604028;24791027;155982214,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,DOWN,Resistant,DAPK2,,breast cancer,D001943,DOID_1612,"Cancer, Breast Conditions",breast cancer,
25984652,hsa-mir-194-1,MI0000488,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,hsa-mir-204,MI0000284,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,hsa-mir-221,MI0000298,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,hsa-mir-301a,MI0000745,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,hsa-mir-30b,MI0000441,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,hsa-mir-342,MI0000805,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,hsa-mir-3605,MI0015995,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,hsa-mir-4446,MI0016789,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,hsa-mir-574,MI0003581,AED therapy,,,UP,Resistant,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,hsa-mir-598,MI0003610,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,hsa-mir-874,MI0005532,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,hsa-mir-889,MI0005540,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,,,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,,,AED therapy,,,UP,Sensitive,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25984652,,,AED therapy,,,UP,Resistant,,,epilepsy,D004827,DOID_1826,Neurological Conditions,epilepsy,
25986891,hsa-mir-150,MI0000479,Pertuzumab,,,DOWN,Sensitive,,PI3Kakt pathway,ovarian cancer ,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
25991372,hsa-mir-21,MI0000077,Temozolomide,5394,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,DOWN,Sensitive,,Wnt/Betacatenin signaling,glioblastoma,D005909,DOID_3068,Cancer,glioblastoma,
25995442,hsa-mir-506,MI0003193,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,DOWN,Sensitive,RAD51,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
25995442,hsa-mir-506,MI0003193,Olaparib,23725625,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,DOWN,Sensitive,RAD51,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
25996293,hsa-mir-23b,MI0000439,5-Fluorouracil,3385;53837959,C1=C(C(=O)NC(=O)N1)F;[14CH]1=C(C(=O)NC(=O)N1)F,DOWN,Sensitive,"ATG12, HMGB2",,gastric cancer,D013274,DOID_10534,"Cancer, Digestive & Gastrointestinal Conditions",gastric cancer,
25996293,hsa-mir-23b,MI0000439,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,DOWN,Sensitive,"ATG12, HMGB2",,gastric cancer,D013274,DOID_10534,"Cancer, Digestive & Gastrointestinal Conditions",gastric cancer,
25996293,hsa-mir-23b,MI0000439,Vincristine,5978;62313;3717450;5388993;45358158;71296921,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O;CC[C@@]1(CC2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9C7[C@@](C=CC9)(C([C@@](C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O;CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7[C@@](C=CC9)([C@H]([C@@](C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O;CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9C7[C@@](C=CC9)([C@H]([C@@](C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O;CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O;CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,DOWN,Sensitive,"ATG12, HMGB2",,gastric cancer,D013274,DOID_10534,"Cancer, Digestive & Gastrointestinal Conditions",gastric cancer,
25997740,hsa-mir-335,MI0000816,Celastrol,122724;4274774,CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C)O;CC1=C(C(=O)C=C2C1=CC=C3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4C[C@](CC5)(C)C(=O)O)C)C)C)C)O,DOWN,Sensitive,SIAH2,HDAC3,cancer,D009369,DOID_162,Cancer,cancer,
25997740,hsa-mir-335,MI0000816,Paclitaxel,4666;36314;441276;6604028;24791027;155982214,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,DOWN,Sensitive,SIAH2,HDAC3,cancer,D009369,DOID_162,Cancer,cancer,
