miRNA_ID,miRBase_acc,precursor_miRNA_id,PMID,diagnostic_marker,prognostic_marker,tested_prognostic_outcome,Biomarker_sample_type,miRNA_expression,Cell_line,Disease,Disease_MESH_ID,Disease_DOID_ID,Disease_categories,Disease_main_type,Disease_sub_type
hsa-miR-499a-5p,MIMAT0002870,hsa-mir-499a,20921333,YES, , ,Plasma,UP,,myocarditis,D009205,"DOID_820,SYMP_0000095",Cardiovascular Conditions,myocarditis,
hsa-miR-500a-5p,MIMAT0004773,hsa-mir-500a,29054761,YES, , ,Plasma,UP,,hashimoto disease,D050031,DOID_4,Endocrine and Metabolic Conditions,hashimoto disease,
hsa-miR-502-3p,MIMAT0004775,hsa-mir-502,28179587,YES, , ,Plasma,UP,hippocampus,alzheimer disease,D000544,DOID_10652,Neurological Conditions,alzheimer's disease,
hsa-miR-502-3p,MIMAT0004775,hsa-mir-502,28179587,YES, , ,Plasma,UP,hippocampus,cognitive dysfunction,D060825,,Eyes/Nose/Ears,cognitive dysfunction,
hsa-miR-502-3p,MIMAT0004775,hsa-mir-502,28179587,YES, , ,Plasma,UP,hippocampus,alzheimer disease,D000544,DOID_10652,Neurological Conditions,alzheimer's disease,
hsa-miR-503-5p,MIMAT0002874,hsa-mir-503,24204780,YES, , ,Serum,DOWN,,obesity,D009765,"DOID_9970,SYMP_0020018",Endocrine and Metabolic Conditions,obesity,
hsa-miR-505-3p,MIMAT0002876,hsa-mir-505,25449503,YES, , ,Plasma,UP,artery,hypertension,D006973,DOID_10763,Cardiovascular Conditions,hypertension,
hsa-miR-505-3p,MIMAT0002876,hsa-mir-505,25449503,YES, , ,Plasma,UP,blood,hypertension,D006973,DOID_10763,Cardiovascular Conditions,hypertension,
hsa-miR-510-5p,MIMAT0002882,hsa-mir-510,19954774,YES, , ,Blood,UP,,"diabetes mellitus, type 1",D003922,DOID_9351,"Diabetes, Endocrine and Metabolic Conditions",diabetes mellitus,type 1
hsa-miR-511-3p,MIMAT0026606,hsa-mir-511,25434367,YES, , ,Serum,UP,,combined pituitary hormone deficiency,C580003,DOID_9410,Endocrine and Metabolic Conditions,deficiency,combined pituitary hormone
hsa-miR-516b-5p,MIMAT0002859,hsa-mir-516b-2|hsa-mir-516b-1,25502889, ,POSITIVE,risk of subsequent development of gestational hypertension,Plasma,UP,,"hypertension, pregnancy-induced",D046110,DOID_10763,"Cardiovascular Conditions, Pregnancy Conditions and Outcomes",hypertension,pregnancy-induced
hsa-miR-517-5p,MIMAT0002851,hsa-mir-517a|hsa-mir-517b|hsa-mir-517c,25502889, ,POSITIVE,risk of subsequent development of gestational hypertension,Plasma,UP,,"hypertension, pregnancy-induced",D046110,DOID_10763,"Cardiovascular Conditions, Pregnancy Conditions and Outcomes",hypertension,pregnancy-induced
hsa-miR-517a-3p,MIMAT0002852,hsa-mir-517a,27297699,YES, , ,Plasma,UP,placenta,abruptio placentae,D000037,DOID_9667,Pregnancy Conditions and Outcomes,abruptio placentae,
hsa-miR-517c-3p,MIMAT0002866,hsa-mir-517c,27297699,YES, , ,Plasma,UP,placenta,abruptio placentae,D000037,DOID_9667,Pregnancy Conditions and Outcomes,abruptio placentae,
hsa-miR-517c-3p,MIMAT0002866,hsa-mir-517c,27297699,YES, , ,Plasma,UP,placenta,abruptio placentae,D000037,DOID_9667,Pregnancy Conditions and Outcomes,abruptio placentae,
hsa-miR-518b,MIMAT0002844,hsa-mir-518b,25502889, ,POSITIVE,risk of subsequent development of gestational hypertension,Plasma,UP,,"hypertension, pregnancy-induced",D046110,DOID_10763,"Cardiovascular Conditions, Pregnancy Conditions and Outcomes",hypertension,pregnancy-induced
hsa-miR-519e-5p,MIMAT0002828,hsa-mir-519e,25184815,YES, , ,Plasma,DOWN,heart,myocardial infarction,D009203,DOID_5844,Cardiovascular Conditions,myocardial infarction,
hsa-miR-519e-5p,MIMAT0002828,hsa-mir-519e,25184815,YES, , ,Plasma,DOWN,heart,myocardial infarction,D009203,DOID_5844,Cardiovascular Conditions,myocardial infarction,
hsa-miR-520h,MIMAT0002867,hsa-mir-520h,25502889, ,POSITIVE,risk of subsequent development of gestational hypertension,Plasma,UP,,"hypertension, pregnancy-induced",D046110,DOID_10763,"Cardiovascular Conditions, Pregnancy Conditions and Outcomes",hypertension,pregnancy-induced
hsa-miR-542-3p,MIMAT0003389,hsa-mir-542,23118427,YES, , ,Serum,DOWN,endometrium/uterus,endometriosis,D004715,DOID_289,Genitourinary Conditions,endometriosis,
hsa-miR-542-3p,MIMAT0003389,hsa-mir-542,24405714,YES, , ,Serum,DOWN,pelvic lymph node,uterine cervical neoplasms,D002583,DOID_4362,"Cancer, Genitourinary Conditions",neoplasm,uterine cervical
hsa-miR-545-3p,MIMAT0003165,hsa-mir-545,23922807,YES, , ,Plasma,DOWN,,alzheimer disease,D000544,DOID_10652,Neurological Conditions,alzheimer's disease,
hsa-miR-545-3p,MIMAT0003165,hsa-mir-545,23922807,YES, , ,Plasma,DOWN,,alzheimer disease,D000544,DOID_10652,Neurological Conditions,alzheimer's disease,
hsa-miR-545-5p,MIMAT0004785,hsa-mir-545,25619197,YES, , ,Plasma,UP,heart,heart failure,D006333,SYMP_0000292,Cardiovascular Conditions,heart failure,
hsa-miR-548b-5p,MIMAT0004798,hsa-mir-548b,22674182,YES, , ,Serum,DOWN,,astrocytoma,D001254,,Cancer,astrocytoma,
hsa-miR-548b-5p,MIMAT0004798,hsa-mir-548b,22674182,YES, , ,Serum,DOWN,,astrocytoma,D001254,,Cancer,astrocytoma,
hsa-miR-548b-5p,MIMAT0004798,hsa-mir-548b,22674182,YES, , ,Serum,DOWN,,astrocytoma,D001254,,Cancer,astrocytoma,
hsa-miR-548b-5p,MIMAT0004798,hsa-mir-548b,22674182,YES, , ,Serum,DOWN,,glioblastoma,D005909,DOID_3068,Cancer,glioblastoma,
hsa-miR-550a-5p,MIMAT0004800,hsa-mir-550a-1|hsa-mir-550a-2,25619197,YES, , ,Plasma,UP,heart,heart failure,D006333,SYMP_0000292,Cardiovascular Conditions,heart failure,
hsa-miR-572,MIMAT0003237,hsa-mir-572,25126405,YES, , ,Serum,DOWN,,autism spectrum disorder,D000067877,DOID_0060041,Neurological Conditions,autism spectrum disorder,
hsa-miR-576-5p,MIMAT0003241,hsa-mir-576,23073777,YES, , ,Serum,UP,serum,whooping cough,D014917,DOID_1116,Infectious Diseases,whooping cough,
hsa-miR-579-5p,MIMAT0026616,hsa-mir-579,25057879,YES, , ,Serum,DOWN,thyroid,"thyroid cancer, papillary",D000077273,DOID_1781,"Cancer, Endocrine and Metabolic Conditions",thyroid cancer,papillary
hsa-miR-579-5p,MIMAT0026616,hsa-mir-579,24515657,YES, , ,Plasma,UP,heart,cardiotoxicity,D066126,,Cardiovascular Conditions,cardiotoxicity,
hsa-miR-579-5p,MIMAT0026616,hsa-mir-579,24515657,YES, , ,Plasma,UP,heart,cardiotoxicity,D066126,,Cardiovascular Conditions,cardiotoxicity,
hsa-miR-579-5p,MIMAT0026616,hsa-mir-579,25057879,YES, , ,Serum,DOWN,thyroid,"thyroid cancer, papillary",D000077273,DOID_1781,"Cancer, Endocrine and Metabolic Conditions",thyroid cancer,papillary
hsa-miR-589-5p,MIMAT0004799,hsa-mir-589,21060830,YES, , ,Plasma,UP,breast,breast neoplasms,D001943,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,breast
hsa-miR-590-5p,MIMAT0003258,hsa-mir-590,31520555, ,POSITIVE,overall survival,Plasma,UP,lung,"carcinoma, non-small-cell lung",D002289,"CL_0000000,DOID_305,UBERON_0002048","Cancer, Respiratory Conditions, Cells",carcinoma,non-small-cell lung
hsa-miR-593-3p,MIMAT0004802,hsa-mir-593,25434367,YES, , ,Serum,UP,,combined pituitary hormone deficiency,C580003,DOID_9410,Endocrine and Metabolic Conditions,deficiency,combined pituitary hormone
hsa-miR-601,MIMAT0003269,hsa-mir-601,22970209,YES, , ,Plasma,DOWN,,colorectal neoplasms,D015179,,Cancer,neoplasm,colorectal
hsa-miR-619-5p,MIMAT0026622,hsa-mir-619,27265125,YES, , ,Plasma,UP,prostate,prostatic neoplasms,D011471,DOID_10283,"Cancer, Genitourinary Conditions",neoplasm,prostatic
hsa-miR-622,MIMAT0003291,hsa-mir-622,22298030,YES, , ,Plasma,UP,prostate,prostatic neoplasms,D011471,DOID_10283,"Cancer, Genitourinary Conditions",neoplasm,prostatic
hsa-miR-622,MIMAT0003291,hsa-mir-622,22298030,YES, , ,Plasma,UP,prostate,prostatic neoplasms,D011471,DOID_10283,"Cancer, Genitourinary Conditions",neoplasm,prostatic
hsa-miR-625-3p,MIMAT0004808,hsa-mir-625,22675530,YES, , ,Serum,DOWN,,lung neoplasms,D008175,DOID_1324,"Cancer, Respiratory Conditions",neoplasm,lung
hsa-miR-627-5p,MIMAT0003296,hsa-mir-627,24447930,YES, , ,Blood,UP,brain,stroke,D020521,DOID_6713,"Cardiovascular Conditions, Neurological Conditions",stroke,
hsa-miR-628-3p,MIMAT0003297,hsa-mir-628,22087245,YES, , ,Serum,UP,"throat, stool or vesicle swab",picornaviridae infections,D010850,NCBITaxon_12058,Infectious Diseases,picornaviridae infections,
hsa-miR-638,MIMAT0003308,hsa-mir-638,25619197,YES, , ,Plasma,DOWN,heart,heart failure,D006333,SYMP_0000292,Cardiovascular Conditions,heart failure,
hsa-miR-638,MIMAT0003308,hsa-mir-638,25619197,YES, , ,Plasma,DOWN,heart,heart failure,D006333,SYMP_0000292,Cardiovascular Conditions,heart failure,
hsa-miR-642b-3p,MIMAT0018444,hsa-mir-642b,24578785,YES, , ,Plasma,UP,pancreas,"carcinoma, pancreatic ductal",D021441,"DOID_305,UBERON_0007329","Cancer, Digestive & Gastrointestinal Conditions, Breast Conditions",carcinoma,pancreatic ductal
hsa-miR-646,MIMAT0003316,hsa-mir-646,24405714,YES, , ,Serum,UP,pelvic lymph node,uterine cervical neoplasms,D002583,DOID_4362,"Cancer, Genitourinary Conditions",neoplasm,uterine cervical
hsa-miR-646,MIMAT0003316,hsa-mir-646,24405714, ,POSITIVE,post-therapeutic efficacy,Serum,UP,pelvic lymph node,uterine cervical neoplasms,D002583,DOID_4362,"Cancer, Genitourinary Conditions",neoplasm,uterine cervical
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,25547678, ,NEGATIVE,recurrence-free survival,Serum,UP,breast,triple negative breast neoplasms,D064726,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,triple negative breast
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,24194846,YES, , ,Plasma,UP,,breast neoplasms,D001943,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,breast
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,25124998, ,POSITIVE,"re-admission for heart failure(HF), over 5 years of follow-up",Plasma,UP,coronary arteries/heart,acute coronary syndrome,D054058,DOID_225,"Cardiovascular Conditions, Congenital/Hereditary Conditions, Syndrome",acute coronary syndrome,
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,25124998,YES, , ,Plasma,UP,coronary arteries/heart,acute coronary syndrome,D054058,DOID_225,"Cardiovascular Conditions, Congenital/Hereditary Conditions, Syndrome",acute coronary syndrome,
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,25547678, ,NEGATIVE,overall survival,Serum,UP,breast,triple negative breast neoplasms,D064726,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,triple negative breast
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,24194846,YES, , ,Plasma,UP,,breast neoplasms,D001943,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,breast
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,25124998,YES, , ,Plasma,UP,coronary arteries/heart,acute coronary syndrome,D054058,DOID_225,"Cardiovascular Conditions, Congenital/Hereditary Conditions, Syndrome",acute coronary syndrome,
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,25124998,YES, , ,Plasma,UP,coronary arteries/heart,acute coronary syndrome,D054058,DOID_225,"Cardiovascular Conditions, Congenital/Hereditary Conditions, Syndrome",acute coronary syndrome,
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,25547678, ,NEGATIVE,recurrence-free survival,Serum,UP,breast,triple negative breast neoplasms,D064726,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,triple negative breast
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,25124998,YES, , ,Plasma,UP,coronary arteries/heart,acute coronary syndrome,D054058,DOID_225,"Cardiovascular Conditions, Congenital/Hereditary Conditions, Syndrome",acute coronary syndrome,
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,25547678, ,NEGATIVE,recurrence-free survival,Serum,UP,breast,triple negative breast neoplasms,D064726,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,triple negative breast
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,25547678, ,NEGATIVE,overall survival,Serum,UP,breast,triple negative breast neoplasms,D064726,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,triple negative breast
hsa-miR-652-3p,MIMAT0003322,hsa-mir-652,25547678, ,NEGATIVE,overall survival,Serum,UP,breast,triple negative breast neoplasms,D064726,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,triple negative breast
hsa-miR-660-5p,MIMAT0003338,hsa-mir-660,31568692,YES, , ,Plasma,UP,breast,breast neoplasms,D001943,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,breast
hsa-miR-661,MIMAT0003324,hsa-mir-661,29272005, ,NEGATIVE,overall survival,Serum,UP,lung,"carcinoma, non-small-cell lung",D002289,"CL_0000000,DOID_305,UBERON_0002048","Cancer, Respiratory Conditions, Cells",carcinoma,non-small-cell lung
hsa-miR-661,MIMAT0003324,hsa-mir-661,29272005,YES, , ,Serum,UP,lung,"carcinoma, non-small-cell lung",D002289,"CL_0000000,DOID_305,UBERON_0002048","Cancer, Respiratory Conditions, Cells",carcinoma,non-small-cell lung
hsa-miR-671-5p,MIMAT0003880,hsa-mir-671,25619197,YES, , ,Plasma,UP,heart,heart failure,D006333,SYMP_0000292,Cardiovascular Conditions,heart failure,
hsa-miR-671-5p,MIMAT0003880,hsa-mir-671,25619197,YES, , ,Plasma,UP,heart,heart failure,D006333,SYMP_0000292,Cardiovascular Conditions,heart failure,
hsa-miR-7-5p,MIMAT0000252,hsa-mir-7-1|hsa-mir-7-2|hsa-mir-7-3,31980721,YES, , ,Serum,UP,,bipolar disorder,D001714,DOID_3312,Mood and Personality Disorders,bipolar disorder,
hsa-miR-760,MIMAT0004957,hsa-mir-760,22970209,YES, , ,Plasma,DOWN,,colorectal neoplasms,D015179,,Cancer,neoplasm,colorectal
hsa-miR-765,MIMAT0003945,hsa-mir-765,20883153,YES, , ,Plasma,UP,,"brain injuries, traumatic",D000070642,UBERON_0000955,Neurological Conditions,brain injury,traumatic
hsa-miR-769-3p,MIMAT0003887,hsa-mir-769,24358814,YES, , ,Plasma,UP,coronary arteries/heart,coronary artery disease,D003324,DOID_3393,Cardiovascular Conditions,coronary artery disease,
hsa-miR-770-5p,MIMAT0003948,hsa-mir-770,29863251, ,POSITIVE,overall survival,Serum,UP,lung,"carcinoma, non-small-cell lung",D002289,"CL_0000000,DOID_305,UBERON_0002048","Cancer, Respiratory Conditions, Cells",carcinoma,non-small-cell lung
hsa-miR-770-5p,MIMAT0003948,hsa-mir-770,29863251,YES, , ,Serum,DOWN,lung,"carcinoma, non-small-cell lung",D002289,"CL_0000000,DOID_305,UBERON_0002048","Cancer, Respiratory Conditions, Cells",carcinoma,non-small-cell lung
hsa-miR-874-3p,MIMAT0004911,hsa-mir-874,21098088,YES, , ,Serum,UP,serum,prostatic neoplasms,D011471,DOID_10283,"Cancer, Genitourinary Conditions",neoplasm,prostatic
hsa-miR-874-3p,MIMAT0004911,hsa-mir-874,24368295,YES, , ,Plasma,UP,,cognitive dysfunction,D060825,,Eyes/Nose/Ears,cognitive dysfunction,
hsa-miR-885-5p,MIMAT0004947,hsa-mir-885,20815808,YES, , ,Serum,UP,serum,liver cirrhosis,D008103,DOID_5082,Digestive & Gastrointestinal Conditions,liver cirrhosis,
hsa-miR-885-5p,MIMAT0004947,hsa-mir-885,24578785,YES, , ,Plasma,UP,pancreas,"carcinoma, pancreatic ductal",D021441,"DOID_305,UBERON_0007329","Cancer, Digestive & Gastrointestinal Conditions, Breast Conditions",carcinoma,pancreatic ductal
hsa-miR-885-5p,MIMAT0004947,hsa-mir-885,30171938,YES, , ,Serum,UP,,"bone diseases, metabolic",D001851,DOID_0080001,"Endocrine and Metabolic Conditions, Musculoskeletal Conditions",bone disease,metabolic
hsa-miR-885-5p,MIMAT0004947,hsa-mir-885,24901787,YES, , ,Plasma,UP,,osteoarthritis,D010003,DOID_8398,Musculoskeletal Conditions,osteoarthritis,
hsa-miR-885-5p,MIMAT0004947,hsa-mir-885,24578785,YES, , ,Plasma,UP,pancreas,"carcinoma, pancreatic ductal",D021441,"DOID_305,UBERON_0007329","Cancer, Digestive & Gastrointestinal Conditions, Breast Conditions",carcinoma,pancreatic ductal
hsa-miR-9-3p,MIMAT0000442,hsa-mir-9-1|hsa-mir-9-2|hsa-mir-9-3,23118427,YES, , ,Serum,DOWN,endometrium/uterus,endometriosis,D004715,DOID_289,Genitourinary Conditions,endometriosis,
hsa-miR-9-5p,MIMAT0000441,hsa-mir-9-1|hsa-mir-9-2|hsa-mir-9-3,29430184,YES, , ,Serum,UP,peripheral vein blood,"carcinoma, non-small-cell lung",D002289,"CL_0000000,DOID_305,UBERON_0002048","Cancer, Respiratory Conditions, Cells",carcinoma,non-small-cell lung
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,23052693, ,NEGATIVE,cancer progression (lymph node status),Serum,DOWN,,breast neoplasms,D001943,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,breast
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,23052693, ,NEGATIVE,cancer progression (tumor size),Serum,DOWN,,breast neoplasms,D001943,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,breast
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,24595006,YES, , ,Plasma,UP,"gastric body, antrum of stomach",stomach neoplasms,D013274,UBERON_0000945,"Cancer, Digestive & Gastrointestinal Conditions",neoplasm,stomach
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,31513283,YES, , ,Plasma,UP,,hepatitis b,D006509,DOID_2043,"Viral Infections, Infectious Diseases, Digestive & Gastrointestinal Conditions",hepatitis,b
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,26695145,YES, , ,Serum,UP,,"carcinoma, non-small-cell lung",D002289,"CL_0000000,DOID_305,UBERON_0002048","Cancer, Respiratory Conditions, Cells",carcinoma,non-small-cell lung
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,23390075,YES, , ,Serum,UP,liver,hepatitis c,D006526,DOID_1883,"Viral Infections, Infectious Diseases, Digestive & Gastrointestinal Conditions",hepatitis,c
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,23390075,YES, , ,Plasma,UP,,hepatitis c,D006526,DOID_1883,"Viral Infections, Infectious Diseases, Digestive & Gastrointestinal Conditions",hepatitis,c
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,26695145,YES, , ,Serum,UP,,"carcinoma, non-small-cell lung",D002289,"CL_0000000,DOID_305,UBERON_0002048","Cancer, Respiratory Conditions, Cells",carcinoma,non-small-cell lung
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,25176944,YES, , ,Serum,UP,heart,graft rejection,D006084,,Immune and Autoimmune Conditions,graft rejection,
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,23052693,YES, , ,Serum,DOWN,,breast neoplasms,D001943,UBERON_0000310,"Cancer, Breast Conditions",neoplasm,breast
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,25176944,YES, , ,Serum,UP,heart,graft rejection,D006084,,Immune and Autoimmune Conditions,graft rejection,
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,19876917,YES, , ,Plasma,UP,,colorectal neoplasms,D015179,,Cancer,neoplasm,colorectal
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,20883153,YES, , ,Plasma,DOWN,,"brain injuries, traumatic",D000070642,UBERON_0000955,Neurological Conditions,brain injury,traumatic
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,24595006,YES, , ,Plasma,UP,"gastric body, antrum of stomach",stomach neoplasms,D013274,UBERON_0000945,"Cancer, Digestive & Gastrointestinal Conditions",neoplasm,stomach
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,27162656,YES, , ,Plasma,UP,,mercury poisoning,D008630,CHEBI_25195,Substance Abuse,poisoning,mercury
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,20883153,YES, , ,Plasma,DOWN,,"brain injuries, traumatic",D000070642,UBERON_0000955,Neurological Conditions,brain injury,traumatic
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,27162656,YES, , ,Plasma,UP,,mercury poisoning,D008630,CHEBI_25195,Substance Abuse,poisoning,mercury
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,24595006,YES, , ,Plasma,UP,"gastric body, antrum of stomach",stomach neoplasms,D013274,UBERON_0000945,"Cancer, Digestive & Gastrointestinal Conditions",neoplasm,stomach
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,21445232,YES, , ,Plasma,DOWN,colon,colorectal neoplasms,D015179,,Cancer,neoplasm,colorectal
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,24595006,YES, , ,Plasma,UP,"gastric body, antrum of stomach",stomach neoplasms,D013274,UBERON_0000945,"Cancer, Digestive & Gastrointestinal Conditions",neoplasm,stomach
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,31513283,YES, , ,Plasma,UP,,hepatitis b,D006509,DOID_2043,"Viral Infections, Infectious Diseases, Digestive & Gastrointestinal Conditions",hepatitis,b
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,19876917,YES, , ,Plasma,UP,"rectum, distal colon, proximal colon",colorectal neoplasms,D015179,,Cancer,neoplasm,colorectal
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,20883153,YES, , ,Plasma,UP,,brain concussion,D001924,UBERON_0000955,Neurological Conditions,brain concussion,
hsa-miR-92a-3p,MIMAT0000092,hsa-mir-92a-1|hsa-mir-92a-2,27208561,YES, , ,Plasma,DOWN,,cardiovascular diseases,D002318,DOID_178,Cardiovascular Conditions,cardiovascular disease,
hsa-miR-92b-3p,MIMAT0003218,hsa-mir-92b,22120965,YES, , ,Serum,UP,heart,heart failure,D006333,SYMP_0000292,Cardiovascular Conditions,heart failure,
hsa-miR-93-5p,MIMAT0000093,hsa-mir-93,22198701,YES, , ,Serum,DOWN,,stomach neoplasms,D013274,UBERON_0000945,"Cancer, Digestive & Gastrointestinal Conditions",neoplasm,stomach
hsa-miR-93-5p,MIMAT0000093,hsa-mir-93,21546856,YES, , ,Serum,UP,bowel,crohn disease,D003424,DOID_8778,Digestive & Gastrointestinal Conditions,crohn disease,
hsa-miR-93-5p,MIMAT0000093,hsa-mir-93,21098088,YES, , ,Serum,UP,serum,prostatic neoplasms,D011471,DOID_10283,"Cancer, Genitourinary Conditions",neoplasm,prostatic
hsa-miR-93-5p,MIMAT0000093,hsa-mir-93,24431276,YES, , ,Serum,UP,,osteoporosis,D010024,DOID_11476,Musculoskeletal Conditions,osteoporosis,
hsa-miR-93-5p,MIMAT0000093,hsa-mir-93,24901787,YES, , ,Plasma,UP,,osteoarthritis,D010003,DOID_8398,Musculoskeletal Conditions,osteoarthritis,
hsa-miR-93-5p,MIMAT0000093,hsa-mir-93,21098088, ,POSITIVE,risk of recurrence,Serum,UP,serum,prostatic neoplasms,D011471,DOID_10283,"Cancer, Genitourinary Conditions",neoplasm,prostatic
hsa-miR-95-3p,MIMAT0000094,hsa-mir-95,25057879,YES, , ,Serum,DOWN,thyroid,"thyroid cancer, papillary",D000077273,DOID_1781,"Cancer, Endocrine and Metabolic Conditions",thyroid cancer,papillary
hsa-miR-95-3p,MIMAT0000094,hsa-mir-95,25057879,YES, , ,Serum,DOWN,thyroid,"thyroid cancer, papillary",D000077273,DOID_1781,"Cancer, Endocrine and Metabolic Conditions",thyroid cancer,papillary
