miRNet_ID,miRBase_acc,miRNA_ID,snc_gene,snc_entrez,snc_embl
miRNet-snc-8701,MIMAT0027393,hsa-mir-6746-3p,SNORA57,692158,ENSG00000206597
miRNet-snc-8702,MIMAT0027393,hsa-mir-6746-3p,RN7SKP139,106480876,ENSG00000222343
miRNet-snc-8703,MIMAT0027393,hsa-mir-6746-3p,SNORD91A,692207,ENSG00000212163
miRNet-snc-8704,MIMAT0027393,hsa-mir-6746-3p,RN7SKP80,106479130,ENSG00000202058
miRNet-snc-8705,MIMAT0027392,hsa-mir-6746-5p,SNORA14B,677802,ENSG00000207181
miRNet-snc-8706,MIMAT0027392,hsa-mir-6746-5p,RN7SL200P,106480976,ENSG00000265123
miRNet-snc-8707,MIMAT0027392,hsa-mir-6746-5p,SNORD3B-2,780852,ENSG00000262074
miRNet-snc-8708,MIMAT0027392,hsa-mir-6746-5p,SNORD3A,780851,ENSG00000263934
miRNet-snc-8709,MIMAT0027392,hsa-mir-6746-5p,RN7SL144P,106480960,ENSG00000242559
miRNet-snc-8710,MIMAT0006790,hsa-mir-675-3p,RNU6-566P,106481903,ENSG00000252599
miRNet-snc-8711,MIMAT0006790,hsa-mir-675-3p,RN7SKP124,106480871,ENSG00000201600
miRNet-snc-8712,MIMAT0006790,hsa-mir-675-3p,RNU6-1053P,106481513,ENSG00000251739
miRNet-snc-8713,MIMAT0006790,hsa-mir-675-3p,RNA5SP333,106480763,ENSG00000200336
miRNet-snc-8714,MIMAT0006790,hsa-mir-675-3p,RNA5SP334,106865375,ENSG00000201695
miRNet-snc-8715,MIMAT0006790,hsa-mir-675-3p,RNA5SP372,100873630,ENSG00000212138
miRNet-snc-8716,MIMAT0018204,hsa-mir-676-3p,SCARNA3,677679,ENSG00000252906
miRNet-snc-8717,MIMAT0018204,hsa-mir-676-3p,SNORD58C,100124516,ENSG00000202093
miRNet-snc-8718,MIMAT0018204,hsa-mir-676-3p,SNORD58A,26791,ENSG00000206602
miRNet-snc-8719,MIMAT0018204,hsa-mir-676-3p,SNORD58B,26790,ENSG00000271982
miRNet-snc-8720,MIMAT0018204,hsa-mir-676-3p,RNU6-202P,106479656,ENSG00000251807
miRNet-snc-8721,MIMAT0027426,hsa-mir-6763-5p,SNORA73B,26768,ENSG00000200087
miRNet-snc-8722,MIMAT0027426,hsa-mir-6763-5p,RN7SKP237,106479200,ENSG00000201533
miRNet-snc-8723,MIMAT0027426,hsa-mir-6763-5p,RNU105C,26766,ENSG00000199212
miRNet-snc-8724,MIMAT0027426,hsa-mir-6763-5p,SCARNA12,677777,ENSG00000238795
miRNet-snc-8725,MIMAT0027426,hsa-mir-6763-5p,RN7SKP172,106480469,ENSG00000223273
miRNet-snc-8726,MIMAT0027426,hsa-mir-6763-5p,SNORA49,677829,ENSG00000208892
miRNet-snc-8727,MIMAT0027426,hsa-mir-6763-5p,RN7SKP10,100873873,ENSG00000201161
miRNet-snc-8728,MIMAT0027426,hsa-mir-6763-5p,SCARNA21,677763,ENSG00000252835
miRNet-snc-8729,MIMAT0027426,hsa-mir-6763-5p,RN7SKP33,106480843,ENSG00000222874
miRNet-snc-8730,MIMAT0027433,hsa-mir-6766-3p,RN7SKP286,106481822,ENSG00000222826
miRNet-snc-8731,MIMAT0027433,hsa-mir-6766-3p,RN7SKP113,106480465,ENSG00000200761
miRNet-snc-8732,MIMAT0027433,hsa-mir-6766-3p,RNA5SP179,100873441,ENSG00000253093
miRNet-snc-8733,MIMAT0027433,hsa-mir-6766-3p,RNA5SP246,100873502,ENSG00000239021
miRNet-snc-8734,MIMAT0027433,hsa-mir-6766-3p,RNY4P18,100379298,ENSG00000212409
miRNet-snc-8735,MIMAT0027433,hsa-mir-6766-3p,RN7SKP297,106479227,ENSG00000223202
miRNet-snc-8736,MIMAT0027433,hsa-mir-6766-3p,RNU2-7P,100873824,ENSG00000222726
miRNet-snc-8737,MIMAT0027433,hsa-mir-6766-3p,RN7SL862P,106479535,ENSG00000242651
miRNet-snc-8738,MIMAT0027433,hsa-mir-6766-3p,RNU6-564P,106479817,ENSG00000222915
miRNet-snc-8739,MIMAT0027467,hsa-mir-6783-3p,RN7SL277P,106479323,ENSG00000240490
miRNet-snc-8740,MIMAT0027467,hsa-mir-6783-3p,RN7SL559P,106481849,ENSG00000240750
miRNet-snc-8741,MIMAT0027467,hsa-mir-6783-3p,RN7SL480P,106481757,ENSG00000266187
miRNet-snc-8742,MIMAT0027467,hsa-mir-6783-3p,RN7SL813P,106480534,ENSG00000241074
miRNet-snc-8743,MIMAT0027467,hsa-mir-6783-3p,RN7SL65P,106479247,ENSG00000243770
miRNet-snc-8744,MIMAT0027467,hsa-mir-6783-3p,RN7SL764P,106480531,ENSG00000240317
miRNet-snc-8745,MIMAT0027467,hsa-mir-6783-3p,RN7SL4P,6030,ENSG00000263740
miRNet-snc-8746,MIMAT0027467,hsa-mir-6783-3p,RN7SL172P,106480967,ENSG00000243544
miRNet-snc-8747,MIMAT0027467,hsa-mir-6783-3p,RN7SL300P,106481004,ENSG00000265813
miRNet-snc-8748,MIMAT0027467,hsa-mir-6783-3p,RNU1-89P,106480412,ENSG00000207322
miRNet-snc-8749,MIMAT0027467,hsa-mir-6783-3p,SNORA74D,109616975,ENSG00000252213
miRNet-snc-8750,MIMAT0027467,hsa-mir-6783-3p,RN7SL646P,106481099,ENSG00000242341
miRNet-snc-8751,MIMAT0027467,hsa-mir-6783-3p,RN7SL128P,106481826,ENSG00000240869
miRNet-snc-8752,MIMAT0027467,hsa-mir-6783-3p,RN7SL200P,106480976,ENSG00000265123
miRNet-snc-8753,MIMAT0027467,hsa-mir-6783-3p,RN7SL502P,106479407,ENSG00000240733
miRNet-snc-8754,MIMAT0027467,hsa-mir-6783-3p,RN7SL285P,106479326,ENSG00000243313
miRNet-snc-8755,MIMAT0027467,hsa-mir-6783-3p,RN7SL827P,106481762,ENSG00000271986
miRNet-snc-8756,MIMAT0027467,hsa-mir-6783-3p,RNU2-29P,106480209,ENSG00000222355
miRNet-snc-8757,MIMAT0027467,hsa-mir-6783-3p,RN7SL43P,106479241,ENSG00000264761
miRNet-snc-8758,MIMAT0027467,hsa-mir-6783-3p,RN7SL35P,106480931,ENSG00000240347
miRNet-snc-8759,MIMAT0027467,hsa-mir-6783-3p,RN7SL709P,106481116,ENSG00000241032
miRNet-snc-8760,MIMAT0027467,hsa-mir-6783-3p,RN7SL181P,106480492,ENSG00000243738
miRNet-snc-8761,MIMAT0027467,hsa-mir-6783-3p,RN7SL314P,106481836,ENSG00000244402
miRNet-snc-8762,MIMAT0027467,hsa-mir-6783-3p,RN7SL518P,106481847,ENSG00000265486
miRNet-snc-8763,MIMAT0027467,hsa-mir-6783-3p,RN7SL749P,106479494,ENSG00000242853
miRNet-snc-8764,MIMAT0027467,hsa-mir-6783-3p,RN7SL838P,106479527,ENSG00000243562
miRNet-snc-8765,MIMAT0027467,hsa-mir-6783-3p,RN7SL259P,106480992,ENSG00000241082
miRNet-snc-8766,MIMAT0027467,hsa-mir-6783-3p,RN7SL483P,106479399,ENSG00000244091
miRNet-snc-8767,MIMAT0027467,hsa-mir-6783-3p,RNA5SP366,100873625,ENSG00000202324
miRNet-snc-8768,MIMAT0027467,hsa-mir-6783-3p,RN7SL810P,106481142,ENSG00000243035
miRNet-snc-8769,MIMAT0027467,hsa-mir-6783-3p,RN7SL164P,106480965,ENSG00000242614
miRNet-snc-8770,MIMAT0027467,hsa-mir-6783-3p,RN7SL650P,106480523,ENSG00000263621
miRNet-snc-8771,MIMAT0027467,hsa-mir-6783-3p,RN7SL2,378706,ENSG00000265150
miRNet-snc-8772,MIMAT0027467,hsa-mir-6783-3p,RN7SL683P,106481109,ENSG00000242330
miRNet-snc-8773,MIMAT0027467,hsa-mir-6783-3p,RN7SL586P,106481083,ENSG00000241487
miRNet-snc-8774,MIMAT0027467,hsa-mir-6783-3p,RN7SL546P,106479420,ENSG00000239224
miRNet-snc-8775,MIMAT0027467,hsa-mir-6783-3p,RN7SL584P,106480519,ENSG00000239471
miRNet-snc-8776,MIMAT0027467,hsa-mir-6783-3p,RN7SL400P,106481033,ENSG00000243059
miRNet-snc-8777,MIMAT0027467,hsa-mir-6783-3p,RN7SL494P,106481057,ENSG00000241175
miRNet-snc-8778,MIMAT0027467,hsa-mir-6783-3p,RN7SL438P,106479382,ENSG00000241774
miRNet-snc-8779,MIMAT0027467,hsa-mir-6783-3p,RN7SL493P,106479403,ENSG00000266439
miRNet-snc-8780,MIMAT0027467,hsa-mir-6783-3p,RN7SL608P,106480521,ENSG00000239884
miRNet-snc-8781,MIMAT0027467,hsa-mir-6783-3p,RN7SL138P,106480489,ENSG00000266274
miRNet-snc-8782,MIMAT0027467,hsa-mir-6783-3p,RN7SL507P,106479408,ENSG00000239702
miRNet-snc-8783,MIMAT0027467,hsa-mir-6783-3p,RN7SL606P,106479443,ENSG00000239932
miRNet-snc-8784,MIMAT0027467,hsa-mir-6783-3p,RN7SL573P,106481078,ENSG00000239607
miRNet-snc-8785,MIMAT0027467,hsa-mir-6783-3p,RN7SL454P,106479388,ENSG00000243426
miRNet-snc-8786,MIMAT0027467,hsa-mir-6783-3p,RN7SL97P,106479258,ENSG00000242216
miRNet-snc-8787,MIMAT0027467,hsa-mir-6783-3p,RN7SL310P,106479336,ENSG00000240663
miRNet-snc-8788,MIMAT0027467,hsa-mir-6783-3p,RN7SL795P,106479511,ENSG00000239748
miRNet-snc-8789,MIMAT0027467,hsa-mir-6783-3p,SNORD88C,692204,ENSG00000220988
miRNet-snc-8790,MIMAT0027467,hsa-mir-6783-3p,RN7SL197P,106480975,ENSG00000264946
miRNet-snc-8791,MIMAT0027467,hsa-mir-6783-3p,RN7SL672P,106481106,ENSG00000239742
miRNet-snc-8792,MIMAT0027467,hsa-mir-6783-3p,RN7SL799P,106480382,ENSG00000244006
miRNet-snc-8793,MIMAT0027467,hsa-mir-6783-3p,RN7SL648P,106479459,ENSG00000265727
miRNet-snc-8794,MIMAT0027467,hsa-mir-6783-3p,RN7SL712P,106481117,ENSG00000266828
miRNet-snc-8795,MIMAT0027474,hsa-mir-6787-5p,RNU4-78P,106479594,ENSG00000222872
miRNet-snc-8796,MIMAT0027474,hsa-mir-6787-5p,RNU4-2,26834,ENSG00000202538
miRNet-snc-8797,MIMAT0027474,hsa-mir-6787-5p,RNU4-1,26835,ENSG00000200795
miRNet-snc-8798,MIMAT0027474,hsa-mir-6787-5p,RNU4-13P,106481763,ENSG00000200889
miRNet-snc-8799,MIMAT0027474,hsa-mir-6787-5p,RN7SL364P,106479356,ENSG00000243560
miRNet-snc-8800,MIMAT0027474,hsa-mir-6787-5p,RNU4-44P,106479578,ENSG00000199920
miRNet-snc-8801,MIMAT0027499,hsa-mir-6799-3p,RNU5E-1,26829,ENSG00000199347
miRNet-snc-8802,MIMAT0027499,hsa-mir-6799-3p,RNA5SP44,100873283,ENSG00000222378
miRNet-snc-8803,MIMAT0027499,hsa-mir-6799-3p,RNA5SP101,100873372,ENSG00000252845
miRNet-snc-8804,MIMAT0027499,hsa-mir-6799-3p,RN7SL446P,106479385,ENSG00000244544
miRNet-snc-8805,MIMAT0027499,hsa-mir-6799-3p,RNU6-128P,106481217,ENSG00000206703
miRNet-snc-8806,MIMAT0027499,hsa-mir-6799-3p,RNA5SP187,100873449,ENSG00000207129
miRNet-snc-8807,MIMAT0027499,hsa-mir-6799-3p,RNA5SP204,100873465,ENSG00000201415
miRNet-snc-8808,MIMAT0027499,hsa-mir-6799-3p,RNA5SP215,100873475,ENSG00000200310
miRNet-snc-8809,MIMAT0027499,hsa-mir-6799-3p,RN7SL521P,106479413,ENSG00000240877
miRNet-snc-8810,MIMAT0027499,hsa-mir-6799-3p,SNORA52,619565,ENSG00000199785
miRNet-snc-8811,MIMAT0027499,hsa-mir-6799-3p,RNA5SP30,100873362,ENSG00000202422
miRNet-snc-8812,MIMAT0027499,hsa-mir-6799-3p,RNU1-131P,106480193,ENSG00000238833
miRNet-snc-8813,MIMAT0027511,hsa-mir-6805-3p,RN7SL130P,106479269,ENSG00000244256
miRNet-snc-8814,MIMAT0027511,hsa-mir-6805-3p,RN7SL242P,106480496,ENSG00000244389
miRNet-snc-8815,MIMAT0027511,hsa-mir-6805-3p,RNVU1-4,101954264,ENSG00000207106
miRNet-snc-8816,MIMAT0027511,hsa-mir-6805-3p,RN7SL464P,106481049,ENSG00000243872
miRNet-snc-8817,MIMAT0027511,hsa-mir-6805-3p,SNORA80B,100302743,ENSG00000206633
miRNet-snc-8818,MIMAT0027511,hsa-mir-6805-3p,RN7SL126P,106479268,ENSG00000266536
miRNet-snc-8819,MIMAT0027511,hsa-mir-6805-3p,RN7SKP103,106479140,ENSG00000200718
miRNet-snc-8820,MIMAT0027511,hsa-mir-6805-3p,RN7SL147P,106479274,ENSG00000263988
miRNet-snc-8821,MIMAT0027511,hsa-mir-6805-3p,RN7SL4P,6030,ENSG00000263740
miRNet-snc-8822,MIMAT0027511,hsa-mir-6805-3p,RN7SL671P,106479467,ENSG00000240455
miRNet-snc-8823,MIMAT0027511,hsa-mir-6805-3p,RN7SL218P,106480981,ENSG00000244194
miRNet-snc-8824,MIMAT0027511,hsa-mir-6805-3p,RN7SL311P,106481755,ENSG00000265892
miRNet-snc-8825,MIMAT0027511,hsa-mir-6805-3p,RN7SL446P,106479385,ENSG00000244544
miRNet-snc-8826,MIMAT0027511,hsa-mir-6805-3p,RN7SKP136,106479155,ENSG00000222859
miRNet-snc-8827,MIMAT0027511,hsa-mir-6805-3p,RN7SL629P,106479452,ENSG00000241243
miRNet-snc-8828,MIMAT0027511,hsa-mir-6805-3p,RN7SL643P,106481098,ENSG00000243124
miRNet-snc-8829,MIMAT0027511,hsa-mir-6805-3p,RNA5SP222,100873481,ENSG00000222971
miRNet-snc-8830,MIMAT0027511,hsa-mir-6805-3p,SNORA80D,109616999,ENSG00000207217
miRNet-snc-8831,MIMAT0027511,hsa-mir-6805-3p,RN7SL81P,106479253,ENSG00000244218
miRNet-snc-8832,MIMAT0027511,hsa-mir-6805-3p,RN7SL72P,106480941,ENSG00000243374
miRNet-snc-8833,MIMAT0027511,hsa-mir-6805-3p,RNA5SP281,100873534,ENSG00000252313
miRNet-snc-8834,MIMAT0027511,hsa-mir-6805-3p,RN7SL430P,106481040,ENSG00000243911
miRNet-snc-8835,MIMAT0027511,hsa-mir-6805-3p,RN7SL665P,106481104,ENSG00000264169
miRNet-snc-8836,MIMAT0027511,hsa-mir-6805-3p,RN7SL840P,106479528,ENSG00000272536
miRNet-snc-8837,MIMAT0027511,hsa-mir-6805-3p,SNORA11F,109617000,ENSG00000221164
miRNet-snc-8838,MIMAT0027511,hsa-mir-6805-3p,SNORA52,619565,ENSG00000199785
miRNet-snc-8839,MIMAT0027511,hsa-mir-6805-3p,RN7SL778P,106479504,ENSG00000272412
miRNet-snc-8840,MIMAT0027511,hsa-mir-6805-3p,RN7SL38P,106480932,ENSG00000240481
miRNet-snc-8841,MIMAT0027511,hsa-mir-6805-3p,RN7SL734P,106479490,ENSG00000243420
miRNet-snc-8842,MIMAT0027511,hsa-mir-6805-3p,RN7SL483P,106479399,ENSG00000244091
miRNet-snc-8843,MIMAT0027511,hsa-mir-6805-3p,RNU6-944P,106479983,ENSG00000200893
miRNet-snc-8844,MIMAT0027511,hsa-mir-6805-3p,RN7SL608P,106480521,ENSG00000239884
miRNet-snc-8845,MIMAT0027511,hsa-mir-6805-3p,RN7SL79P,106480943,ENSG00000239595
miRNet-snc-8846,MIMAT0027511,hsa-mir-6805-3p,RN7SL45P,106481975,ENSG00000264862
miRNet-snc-8847,MIMAT0027511,hsa-mir-6805-3p,SNORA21B,109617002,ENSG00000252699
miRNet-snc-8848,MIMAT0027511,hsa-mir-6805-3p,RN7SL573P,106481078,ENSG00000239607
miRNet-snc-8849,MIMAT0027511,hsa-mir-6805-3p,RN7SL282P,106480374,ENSG00000243591
miRNet-snc-8850,MIMAT0027511,hsa-mir-6805-3p,RN7SL116P,106480488,ENSG00000240474
miRNet-snc-8851,MIMAT0027511,hsa-mir-6805-3p,SNORA80A,677846,ENSG00000200792
miRNet-snc-8852,MIMAT0027511,hsa-mir-6805-3p,RN7SL385P,106481840,ENSG00000241333
miRNet-snc-8853,MIMAT0027511,hsa-mir-6805-3p,RN7SL15P,106479230,ENSG00000264573
miRNet-snc-8854,MIMAT0027511,hsa-mir-6805-3p,SNORA11,677799,ENSG00000221716
miRNet-snc-8855,MIMAT0027515,hsa-mir-6807-3p,RNU2-15P,106866980,ENSG00000222624
miRNet-snc-8856,MIMAT0027515,hsa-mir-6807-3p,RNU6-1279P,106480655,ENSG00000206644
miRNet-snc-8857,MIMAT0027515,hsa-mir-6807-3p,SNORD72,619564,ENSG00000212296
miRNet-snc-8858,MIMAT0027515,hsa-mir-6807-3p,RN7SKP85,106479132,ENSG00000223281
miRNet-snc-8859,MIMAT0027515,hsa-mir-6807-3p,SNORD98,692211,ENSG00000221182
miRNet-snc-8860,MIMAT0027515,hsa-mir-6807-3p,SNORA32,692063,ENSG00000206799
miRNet-snc-8861,MIMAT0027515,hsa-mir-6807-3p,RNY3P4,100873808,ENSG00000207157
miRNet-snc-8862,MIMAT0027515,hsa-mir-6807-3p,RNY3P2,100862668,ENSG00000199788
miRNet-snc-8863,MIMAT0027532,hsa-mir-6816-5p,RN7SKP152,106479163,ENSG00000222376
miRNet-snc-8864,MIMAT0027532,hsa-mir-6816-5p,SNORD3B-2,780852,ENSG00000262074
miRNet-snc-8865,MIMAT0027541,hsa-mir-6820-3p,RNA5SP122,100873392,ENSG00000207186
miRNet-snc-8866,MIMAT0027541,hsa-mir-6820-3p,RN7SKP74,106479127,ENSG00000199719
miRNet-snc-8867,MIMAT0027541,hsa-mir-6820-3p,RN7SL702P,106481114,ENSG00000243980
miRNet-snc-8868,MIMAT0027547,hsa-mir-6823-3p,RNU1-7P,106481952,ENSG00000200975
miRNet-snc-8869,MIMAT0027547,hsa-mir-6823-3p,RNU1-34P,106481607,ENSG00000201291
miRNet-snc-8870,MIMAT0027547,hsa-mir-6823-3p,RNU1-148P,106481635,ENSG00000207201
miRNet-snc-8871,MIMAT0027547,hsa-mir-6823-3p,RNU1-42P,106481609,ENSG00000200903
miRNet-snc-8872,MIMAT0027547,hsa-mir-6823-3p,RNU1-109P,106481625,ENSG00000206687
miRNet-snc-8873,MIMAT0027547,hsa-mir-6823-3p,SNORA68B,109616972,ENSG00000201388
miRNet-snc-8874,MIMAT0027547,hsa-mir-6823-3p,SNORD83A,116937,ENSG00000209482
miRNet-snc-8875,MIMAT0027571,hsa-mir-6835-3p,SNORA77,677843,ENSG00000221643
miRNet-snc-8876,MIMAT0027571,hsa-mir-6835-3p,RNU6-999P,106480008,ENSG00000251754
miRNet-snc-8877,MIMAT0027571,hsa-mir-6835-3p,RNU6ATAC24P,106479554,ENSG00000252620
miRNet-snc-8878,MIMAT0027571,hsa-mir-6835-3p,RN7SKP170,106479171,ENSG00000199420
miRNet-snc-8879,MIMAT0027571,hsa-mir-6835-3p,SNORA26,677810,ENSG00000212588
miRNet-snc-8880,MIMAT0027571,hsa-mir-6835-3p,RNU1-138P,106480195,ENSG00000206820
miRNet-snc-8881,MIMAT0027571,hsa-mir-6835-3p,VTRNA1-2,56663,ENSG00000202111
miRNet-snc-8882,MIMAT0027571,hsa-mir-6835-3p,RNU1-34P,106481607,ENSG00000201291
miRNet-snc-8883,MIMAT0027571,hsa-mir-6835-3p,RNU6-438P,106479760,ENSG00000202431
miRNet-snc-8884,MIMAT0027571,hsa-mir-6835-3p,SNORA22B,109616964,ENSG00000206603
miRNet-snc-8885,MIMAT0027571,hsa-mir-6835-3p,SNORA22C,109616965,ENSG00000207344
miRNet-snc-8886,MIMAT0027571,hsa-mir-6835-3p,SNORA22,677807,ENSG00000206634
miRNet-snc-8887,MIMAT0027571,hsa-mir-6835-3p,RNU6-60P,106480750,ENSG00000201662
miRNet-snc-8888,MIMAT0027571,hsa-mir-6835-3p,RNU1-109P,106481625,ENSG00000206687
miRNet-snc-8889,MIMAT0027571,hsa-mir-6835-3p,RNU1-46P,106480663,ENSG00000207154
miRNet-snc-8890,MIMAT0027571,hsa-mir-6835-3p,SNORA77B,109617010,ENSG00000264346
miRNet-snc-8891,MIMAT0027578,hsa-mir-6838-5p,SNORA20,677806,ENSG00000207392
miRNet-snc-8892,MIMAT0027578,hsa-mir-6838-5p,RN7SKP249,106480910,ENSG00000202360
miRNet-snc-8893,MIMAT0027578,hsa-mir-6838-5p,RN7SL395P,106481031,ENSG00000244307
miRNet-snc-8894,MIMAT0027578,hsa-mir-6838-5p,RN7SL143P,106479273,ENSG00000244003
miRNet-snc-8895,MIMAT0027578,hsa-mir-6838-5p,RN7SL342P,106479349,ENSG00000239398
miRNet-snc-8896,MIMAT0027598,hsa-mir-6849-5p,RNU2-70P,106480227,ENSG00000222650
miRNet-snc-8897,MIMAT0027598,hsa-mir-6849-5p,RNU2-48P,106481649,ENSG00000222626
miRNet-snc-8898,MIMAT0027598,hsa-mir-6849-5p,RN7SL403P,106481034,ENSG00000240625
miRNet-snc-8899,MIMAT0027598,hsa-mir-6849-5p,RNU2-61P,106480673,ENSG00000223001
miRNet-snc-8900,MIMAT0027598,hsa-mir-6849-5p,RNU2-36P,106481645,ENSG00000222293
miRNet-snc-8901,MIMAT0027598,hsa-mir-6849-5p,RNU2-14P,106481638,ENSG00000222985
miRNet-snc-8902,MIMAT0027598,hsa-mir-6849-5p,RNU1-47P,106480161,ENSG00000199836
miRNet-snc-8903,MIMAT0027598,hsa-mir-6849-5p,RNU2-3P,26854,ENSG00000222076
miRNet-snc-8904,MIMAT0027598,hsa-mir-6849-5p,RN7SL454P,106479388,ENSG00000243426
miRNet-snc-8905,MIMAT0027598,hsa-mir-6849-5p,RNU2-56P,106480221,ENSG00000252635
miRNet-snc-8906,MIMAT0027605,hsa-mir-6852-3p,RN7SKP91,106480861,ENSG00000222784
miRNet-snc-8907,MIMAT0027605,hsa-mir-6852-3p,RN7SKP16,106480837,ENSG00000222112
miRNet-snc-8908,MIMAT0027605,hsa-mir-6852-3p,RN7SL326P,106479342,ENSG00000264582
miRNet-snc-8909,MIMAT0027605,hsa-mir-6852-3p,RN7SKP160,106479166,ENSG00000200674
miRNet-snc-8910,MIMAT0027605,hsa-mir-6852-3p,RN7SKP55,106479119,ENSG00000201758
miRNet-snc-8911,MIMAT0027605,hsa-mir-6852-3p,RN7SKP119,106481749,ENSG00000222685
miRNet-snc-8912,MIMAT0027605,hsa-mir-6852-3p,RN7SKP203,106479185,ENSG00000200488
miRNet-snc-8913,MIMAT0027605,hsa-mir-6852-3p,RN7SKP93,106479136,ENSG00000200708
miRNet-snc-8914,MIMAT0027605,hsa-mir-6852-3p,RN7SKP281,106480369,ENSG00000222404
miRNet-snc-8915,MIMAT0027605,hsa-mir-6852-3p,RN7SKP45,106479115,ENSG00000200379
miRNet-snc-8916,MIMAT0027605,hsa-mir-6852-3p,RN7SKP25,106480364,ENSG00000199319
miRNet-snc-8917,MIMAT0027605,hsa-mir-6852-3p,RN7SKP296,106481823,ENSG00000223117
miRNet-snc-8918,MIMAT0027605,hsa-mir-6852-3p,RN7SKP170,106479171,ENSG00000199420
miRNet-snc-8919,MIMAT0027605,hsa-mir-6852-3p,RN7SKP30,106479108,ENSG00000223305
miRNet-snc-8920,MIMAT0027605,hsa-mir-6852-3p,RN7SKP48,106479116,ENSG00000201901
miRNet-snc-8921,MIMAT0027605,hsa-mir-6852-3p,RN7SKP28,106479107,ENSG00000201640
miRNet-snc-8922,MIMAT0027605,hsa-mir-6852-3p,RN7SKP237,106479200,ENSG00000201533
miRNet-snc-8923,MIMAT0027605,hsa-mir-6852-3p,RN7SKP79,106480857,ENSG00000200243
miRNet-snc-8924,MIMAT0027605,hsa-mir-6852-3p,RN7SKP207,106480897,ENSG00000223136
miRNet-snc-8925,MIMAT0027605,hsa-mir-6852-3p,RN7SKP89,106479134,ENSG00000222706
miRNet-snc-8926,MIMAT0027605,hsa-mir-6852-3p,RN7SKP246,106479204,ENSG00000201423
miRNet-snc-8927,MIMAT0027605,hsa-mir-6852-3p,RN7SKP150,106480880,ENSG00000222448
miRNet-snc-8928,MIMAT0027605,hsa-mir-6852-3p,RN7SKP204,106480896,ENSG00000202351
miRNet-snc-8929,MIMAT0027605,hsa-mir-6852-3p,RN7SK,125050,ENSG00000283293
miRNet-snc-8930,MIMAT0027605,hsa-mir-6852-3p,RN7SKP163,106479168,ENSG00000200091
miRNet-snc-8931,MIMAT0027605,hsa-mir-6852-3p,RN7SKP211,106479189,ENSG00000200198
miRNet-snc-8932,MIMAT0027605,hsa-mir-6852-3p,RN7SKP187,106480890,ENSG00000202406
miRNet-snc-8933,MIMAT0027605,hsa-mir-6852-3p,RN7SKP280,106479220,ENSG00000201066
miRNet-snc-8934,MIMAT0027605,hsa-mir-6852-3p,RN7SKP231,106479198,ENSG00000200151
miRNet-snc-8935,MIMAT0027605,hsa-mir-6852-3p,RN7SKP153,106481813,ENSG00000201896
miRNet-snc-8936,MIMAT0027605,hsa-mir-6852-3p,RN7SKP226,106480903,ENSG00000201782
miRNet-snc-8937,MIMAT0027605,hsa-mir-6852-3p,RN7SKP114,106480868,ENSG00000222259
miRNet-snc-8938,MIMAT0027605,hsa-mir-6852-3p,RN7SKP191,106480471,ENSG00000201583
miRNet-snc-8939,MIMAT0027605,hsa-mir-6852-3p,RN7SKP37,106480844,ENSG00000201364
miRNet-snc-8940,MIMAT0027605,hsa-mir-6852-3p,RN7SKP143,106479158,ENSG00000222451
miRNet-snc-8941,MIMAT0027605,hsa-mir-6852-3p,SNORD97,692223,ENSG00000238622
miRNet-snc-8942,MIMAT0027605,hsa-mir-6852-3p,RN7SKP115,106479146,ENSG00000200047
miRNet-snc-8943,MIMAT0027605,hsa-mir-6852-3p,SCARNA11,677780,ENSG00000251898
miRNet-snc-8944,MIMAT0027605,hsa-mir-6852-3p,RN7SKP161,106479167,ENSG00000223042
miRNet-snc-8945,MIMAT0027605,hsa-mir-6852-3p,RN7SKP134,106479154,ENSG00000200830
miRNet-snc-8946,MIMAT0027605,hsa-mir-6852-3p,RN7SKP15,106480456,ENSG00000201612
miRNet-snc-8947,MIMAT0027605,hsa-mir-6852-3p,RN7SKP166,106481814,ENSG00000222744
miRNet-snc-8948,MIMAT0027605,hsa-mir-6852-3p,RN7SKP172,106480469,ENSG00000223273
miRNet-snc-8949,MIMAT0027605,hsa-mir-6852-3p,RN7SKP250,106479206,ENSG00000200794
miRNet-snc-8950,MIMAT0027605,hsa-mir-6852-3p,RN7SKP71,106479126,ENSG00000201428
miRNet-snc-8951,MIMAT0027605,hsa-mir-6852-3p,RN7SKP8,100873852,ENSG00000222969
miRNet-snc-8952,MIMAT0027605,hsa-mir-6852-3p,RN7SKP9,100873853,ENSG00000201793
miRNet-snc-8953,MIMAT0027605,hsa-mir-6852-3p,RN7SKP193,106479181,ENSG00000201358
miRNet-snc-8954,MIMAT0027605,hsa-mir-6852-3p,RN7SKP107,106480464,ENSG00000201027
miRNet-snc-8955,MIMAT0027605,hsa-mir-6852-3p,RN7SKP255,106479209,ENSG00000200312
miRNet-snc-8956,MIMAT0027605,hsa-mir-6852-3p,RN7SKP95,106480862,ENSG00000199730
miRNet-snc-8957,MIMAT0027605,hsa-mir-6852-3p,RN7SKP254,106481820,ENSG00000222617
miRNet-snc-8958,MIMAT0027605,hsa-mir-6852-3p,RN7SKP181,106479176,ENSG00000223120
miRNet-snc-8959,MIMAT0027605,hsa-mir-6852-3p,RN7SKP118,106633802,ENSG00000201201
miRNet-snc-8960,MIMAT0027605,hsa-mir-6852-3p,RN7SKP180,106480888,ENSG00000200783
